loan_id,borrower_id,loan_amount,funded_amount,term_months,interest_rate,installment,grade,sub_grade,purpose,issue_date,initial_list_status,application_type
291,4114,12000.0,11856.16,60,12.33,265.72,C,C2,credit_card,2023-04-04,w,Individual
292,11664,15000.0,14723.07,36,10.88,481.18,B,B1,medical,2023-02-06,w,Individual
293,3110,20000.0,19542.08,36,17.25,699.16,D,D5,other,2022-06-30,f,Joint App
294,5971,18000.0,17959.63,36,13.36,608.25,C,C4,small_business,2022-07-19,f,Joint App
295,6070,25000.0,24672.95,36,10.26,799.14,B,B1,small_business,2021-01-22,w,Joint App
296,14757,15000.0,14647.91,60,28.42,459.79,G,G3,medical,2023-12-14,w,Joint App
297,3396,20000.0,19607.7,36,7.23,607.49,A,A5,credit_card,2022-09-11,f,Joint App
298,10634,7500.0,7314.98,36,28.91,306.18,G,G5,debt_consolidation,2020-11-13,w,Joint App
299,13251,30000.0,29144.91,36,18.49,1060.84,D,D3,credit_card,2020-11-05,f,Joint App
300,6382,15000.0,14876.83,60,6.5,291.08,A,A3,vacation,2022-08-06,f,Joint App
301,8465,25000.0,24337.87,60,7.89,492.2,A,A4,vacation,2021-06-22,f,Joint App
302,3860,12000.0,11882.27,36,24.69,470.49,F,F5,medical,2020-10-14,w,Individual
303,10599,25000.0,24981.89,36,8.04,783.3,B,B5,moving,2023-01-04,w,Joint App
304,10837,7500.0,7315.78,60,11.28,160.09,B,B3,debt_consolidation,2021-03-18,f,Joint App
305,7186,10000.0,9907.28,60,5.71,190.2,A,A3,debt_consolidation,2023-04-19,w,Joint App
306,10157,7500.0,7462.85,60,11.61,164.54,B,B4,vacation,2020-01-10,w,Individual
307,12053,10000.0,9973.94,36,8.93,316.84,B,B2,car,2021-11-05,w,Individual
308,8079,18000.0,17896.28,60,19.63,470.47,D,D4,credit_card,2022-05-12,f,Joint App
309,11870,35000.0,34469.87,36,23.34,1340.44,E,E1,car,2020-03-09,f,Joint App
310,11313,20000.0,19904.21,60,13.72,460.25,C,C3,vacation,2023-02-13,f,Joint App
311,1345,15000.0,14918.13,36,17.94,538.88,D,D2,home_improvement,2020-01-08,f,Joint App
312,6584,20000.0,19900.16,36,16.0,699.63,D,D1,moving,2021-09-11,w,Joint App
313,4358,10000.0,9848.4,36,8.24,309.7,B,B1,car,2022-11-12,f,Individual
314,13895,7500.0,7468.02,60,16.39,183.16,D,D5,home_improvement,2024-03-15,w,Individual
315,6236,15000.0,14765.77,60,12.78,334.31,C,C2,medical,2021-06-29,f,Individual
316,13001,12000.0,11824.23,60,12.48,265.9,C,C3,car,2022-09-22,f,Joint App
317,12054,12000.0,11920.51,60,15.5,286.73,C,C1,debt_consolidation,2022-05-06,f,Joint App
318,11403,12000.0,11930.38,36,10.76,389.23,B,B5,other,2021-06-12,w,Individual
319,2537,35000.0,34510.63,60,15.73,834.29,C,C5,debt_consolidation,2022-02-01,f,Joint App
320,7011,7500.0,7445.05,36,11.62,245.93,B,B4,car,2020-10-13,w,Joint App
321,13568,10000.0,9904.22,36,12.12,329.53,C,C2,other,2023-08-19,f,Individual
322,2338,20000.0,19568.36,36,9.72,628.85,B,B4,small_business,2023-03-19,w,Joint App
323,1951,15000.0,14850.9,36,5.41,447.83,A,A5,other,2024-01-31,w,Joint App
324,6696,5000.0,4915.25,36,25.38,196.42,F,F3,moving,2022-06-16,f,Joint App
325,13817,5000.0,4971.4,36,12.86,167.17,C,C1,car,2023-12-06,f,Joint App
326,7065,20000.0,19495.29,36,6.68,599.11,A,A4,medical,2022-11-06,f,Individual
327,2556,25000.0,24940.59,36,9.65,800.67,B,B2,home_improvement,2020-01-27,f,Individual
328,9040,12000.0,11904.51,36,7.94,372.71,A,A2,medical,2022-08-14,w,Joint App
329,11583,10000.0,9984.15,36,14.53,343.81,C,C4,educational,2024-02-21,f,Individual
330,5733,15000.0,14981.34,36,12.72,502.76,C,C5,small_business,2020-03-11,f,Individual
331,10191,20000.0,19414.6,60,11.16,423.67,B,B3,moving,2020-04-28,f,Joint App
332,2732,5000.0,4866.79,36,8.12,152.78,B,B1,educational,2023-07-31,f,Individual
333,11615,12000.0,11999.52,36,16.47,424.66,D,D1,educational,2022-09-09,f,Individual
334,1376,7500.0,7294.23,36,10.21,236.08,B,B3,debt_consolidation,2020-08-10,w,Joint App
335,887,12000.0,11866.45,60,8.31,242.37,B,B4,credit_card,2022-12-11,w,Individual
336,5458,12000.0,11662.05,36,25.35,465.84,F,F5,home_improvement,2022-06-05,f,Joint App
337,13927,20000.0,19624.96,36,21.2,741.39,E,E3,wedding,2022-06-03,w,Individual
338,13512,30000.0,29489.76,36,13.7,1003.6,C,C5,small_business,2021-09-30,f,Joint App
339,3261,12000.0,11706.6,60,19.58,307.42,D,D5,small_business,2021-06-16,w,Individual
340,8923,20000.0,19523.22,60,15.33,467.84,C,C5,home_improvement,2023-06-18,f,Joint App
341,13758,15000.0,14894.66,36,24.15,585.53,F,F3,car,2020-01-02,w,Individual
342,8788,15000.0,14994.92,36,29.45,632.05,G,G1,medical,2021-12-02,f,Joint App
343,13129,7500.0,7404.48,36,7.35,229.82,A,A3,educational,2020-03-31,w,Individual
344,3823,12000.0,11728.95,60,10.51,252.16,B,B4,credit_card,2021-06-17,f,Joint App
345,9254,15000.0,14601.22,36,13.41,494.86,C,C1,credit_card,2023-06-01,f,Joint App
346,13550,20000.0,19785.79,36,12.37,660.67,C,C3,moving,2022-09-27,w,Individual
347,14569,10000.0,9819.74,36,12.17,326.95,C,C1,vacation,2024-05-25,w,Joint App
348,3709,25000.0,24801.55,36,22.29,950.91,E,E4,medical,2021-05-20,w,Individual
349,8293,15000.0,14835.96,36,16.01,521.66,D,D2,small_business,2023-04-09,f,Joint App
350,12773,15000.0,14800.66,36,9.87,476.67,B,B3,debt_consolidation,2024-01-31,w,Joint App
351,292,10000.0,9790.29,36,22.4,375.92,E,E1,credit_card,2022-04-23,f,Individual
352,10183,5000.0,4992.59,36,26.53,202.57,F,F2,other,2021-05-09,w,Joint App
353,12601,5000.0,4876.87,36,18.79,178.25,D,D5,other,2022-08-01,f,Individual
354,7441,7500.0,7386.11,36,8.75,234.02,B,B1,debt_consolidation,2022-06-20,f,Joint App
355,8463,10000.0,9832.3,36,11.52,324.32,B,B4,educational,2023-06-06,w,Individual
356,9196,20000.0,19852.1,36,15.81,696.08,C,C1,educational,2023-07-31,w,Individual
357,5397,18000.0,17765.33,36,7.01,548.62,A,A4,other,2023-03-12,f,Individual
358,1244,35000.0,34558.34,36,8.51,1091.08,B,B1,educational,2022-10-23,w,Joint App
359,8005,30000.0,29522.05,60,9.11,614.41,B,B5,major_purchase,2023-05-14,w,Joint App
360,1040,7500.0,7405.61,36,7.52,230.43,A,A3,wedding,2020-03-17,w,Individual
361,13474,25000.0,24269.4,36,12.03,806.44,C,C4,small_business,2020-03-30,w,Joint App
362,12993,12000.0,11989.77,60,25.36,354.45,F,F2,major_purchase,2021-09-27,f,Individual
363,5144,10000.0,9855.28,60,15.6,237.57,C,C5,wedding,2020-11-11,w,Individual
364,9215,25000.0,24599.03,36,24.59,972.73,F,F5,credit_card,2022-06-12,w,Joint App
365,10022,10000.0,9825.59,36,20.04,365.35,E,E3,credit_card,2024-05-23,w,Joint App
366,14711,15000.0,14931.23,36,17.98,539.65,D,D1,small_business,2024-04-10,f,Joint App
367,12281,30000.0,29946.6,36,13.76,1020.02,C,C1,credit_card,2020-08-19,f,Individual
368,8720,35000.0,34126.67,60,19.33,891.47,D,D3,wedding,2020-04-12,f,Joint App
369,14997,15000.0,14855.63,36,21.7,565.04,E,E2,credit_card,2024-02-06,w,Individual
370,13118,18000.0,17994.86,36,13.7,612.4,C,C4,major_purchase,2024-03-21,f,Joint App
371,2363,35000.0,34810.62,60,13.23,796.15,C,C1,home_improvement,2022-08-22,w,Individual
372,13421,12000.0,11890.17,36,5.67,359.95,A,A1,educational,2021-12-01,w,Individual
373,5011,12000.0,11653.86,60,29.05,370.27,G,G3,vacation,2024-04-21,f,Individual
374,154,25000.0,24588.8,60,20.84,663.0,E,E3,medical,2022-03-13,f,Joint App
375,1606,5000.0,4883.35,36,21.99,186.47,E,E4,wedding,2023-09-04,f,Individual
376,2426,7500.0,7279.51,36,17.88,262.73,D,D1,home_improvement,2022-09-09,f,Individual
377,10094,5000.0,4950.7,60,6.67,97.26,A,A4,other,2023-03-03,f,Individual
378,10511,10000.0,9881.36,36,11.31,324.96,B,B5,debt_consolidation,2023-03-23,f,Individual
379,1181,12000.0,11790.37,60,8.2,240.2,B,B5,debt_consolidation,2021-07-16,w,Joint App
380,4161,7500.0,7464.59,36,8.49,235.6,B,B4,home_improvement,2021-06-17,w,Individual
381,7167,5000.0,4935.5,60,19.51,129.42,D,D3,wedding,2023-08-21,w,Individual
382,388,5000.0,4871.81,36,7.4,151.32,A,A3,car,2023-05-02,f,Joint App
383,7009,12000.0,11812.3,60,12.15,263.65,C,C1,other,2022-06-02,f,Joint App
384,5026,5000.0,4857.5,60,9.62,102.3,B,B5,vacation,2021-10-02,f,Individual
385,9217,25000.0,24988.85,36,13.56,848.73,C,C2,car,2021-12-29,w,Joint App
386,1487,12000.0,11945.13,60,6.22,232.16,A,A2,medical,2022-02-05,f,Joint App
387,6663,18000.0,17609.42,36,21.52,668.15,E,E4,vacation,2021-01-02,w,Individual
388,5986,25000.0,24458.85,60,7.57,490.92,A,A2,small_business,2022-09-13,f,Joint App
389,14606,20000.0,19448.96,60,9.74,410.75,B,B4,small_business,2020-11-14,w,Joint App
390,12670,7500.0,7363.32,60,30.58,240.86,G,G2,small_business,2022-10-19,w,Individual
391,3206,20000.0,19562.1,60,21.37,533.3,E,E2,wedding,2022-05-07,w,Joint App
392,2798,5000.0,4873.14,36,11.42,160.51,B,B1,debt_consolidation,2020-03-26,f,Joint App
393,5851,15000.0,14912.22,60,24.46,432.99,F,F2,moving,2020-07-30,w,Individual
394,3305,18000.0,17907.42,60,28.96,567.98,G,G1,major_purchase,2022-08-20,f,Individual
395,5293,15000.0,14864.37,36,22.22,569.37,E,E5,small_business,2021-08-15,w,Joint App
396,1763,35000.0,34847.33,36,5.41,1050.83,A,A3,medical,2023-03-18,f,Individual
397,9176,20000.0,19672.53,60,6.86,388.24,A,A1,wedding,2024-04-03,f,Joint App
398,11279,7500.0,7308.92,36,27.22,299.25,F,F1,car,2023-11-22,f,Joint App
399,3526,15000.0,14664.73,36,15.66,513.11,C,C2,moving,2021-10-21,f,Individual
400,3440,18000.0,17715.81,36,11.69,585.8,B,B1,educational,2023-07-19,w,Joint App
401,13004,12000.0,11797.57,60,22.31,327.92,E,E4,major_purchase,2023-12-30,f,Joint App
402,6984,18000.0,17929.63,60,5.82,345.13,A,A1,credit_card,2021-04-04,w,Joint App
403,11483,10000.0,9957.97,60,5.88,191.96,A,A3,vacation,2024-03-26,f,Individual
404,12235,25000.0,24351.21,36,6.11,742.03,A,A2,home_improvement,2020-06-01,f,Individual
405,2476,25000.0,24806.76,36,11.91,822.87,B,B1,car,2022-11-02,w,Individual
406,4416,25000.0,24926.87,60,24.81,728.86,F,F2,other,2024-03-30,w,Individual
407,4448,5000.0,4923.2,60,6.38,96.05,A,A2,moving,2024-04-16,w,Individual
408,14262,30000.0,29660.53,36,11.37,976.25,B,B1,educational,2024-03-28,f,Individual
409,4050,18000.0,17726.31,60,10.82,383.82,B,B5,debt_consolidation,2020-08-19,w,Individual
410,2486,7500.0,7395.2,36,12.74,248.25,C,C1,credit_card,2021-10-07,w,Individual
411,6626,15000.0,14640.57,36,15.34,509.96,C,C1,medical,2022-09-21,w,Joint App
412,2207,35000.0,34040.18,36,5.81,1032.64,A,A4,major_purchase,2021-03-24,w,Joint App
413,3591,10000.0,9767.03,36,14.37,335.57,C,C2,major_purchase,2020-05-29,f,Joint App
414,77,20000.0,19827.8,36,20.28,739.7,E,E4,small_business,2023-07-02,f,Individual
415,10852,20000.0,19554.45,36,13.18,660.56,C,C5,moving,2020-02-22,f,Individual
416,448,10000.0,9946.82,36,26.88,405.44,F,F3,small_business,2024-01-05,f,Individual
417,10972,7500.0,7482.09,36,15.48,261.13,C,C2,other,2021-06-18,w,Individual
418,1723,15000.0,14700.56,36,21.87,560.43,E,E5,car,2022-06-26,w,Joint App
419,7665,12000.0,11758.84,36,14.24,403.26,C,C2,moving,2021-08-25,w,Individual
420,14284,15000.0,14890.43,36,11.0,487.49,B,B1,car,2021-05-10,w,Joint App
421,4753,40000.0,39199.26,36,8.99,1246.34,B,B2,debt_consolidation,2021-05-09,w,Individual
422,5457,5000.0,4855.92,60,12.66,109.64,C,C2,major_purchase,2024-02-08,f,Individual
423,11801,25000.0,24312.81,60,10.82,526.44,B,B2,home_improvement,2020-03-01,w,Individual
424,736,30000.0,29842.18,60,15.33,715.12,C,C5,wedding,2020-03-26,f,Joint App
425,8182,30000.0,29579.55,36,6.21,902.68,A,A1,credit_card,2020-05-21,f,Individual
426,2617,18000.0,17616.45,60,14.46,414.12,C,C1,major_purchase,2020-06-05,w,Joint App
427,4618,25000.0,24327.26,60,12.85,551.65,C,C2,educational,2021-10-20,w,Joint App
428,12685,15000.0,14845.52,60,10.92,322.19,B,B1,moving,2022-06-25,w,Joint App
429,6665,25000.0,24457.33,36,16.68,868.08,D,D3,home_improvement,2022-05-11,f,Joint App
430,6930,10000.0,9756.75,60,12.66,220.3,C,C4,debt_consolidation,2021-02-07,w,Individual
431,7802,25000.0,24302.18,36,12.62,814.4,C,C2,small_business,2023-04-17,w,Joint App
432,10224,12000.0,11904.15,36,27.7,490.47,F,F3,other,2021-12-22,f,Individual
433,10689,15000.0,14889.65,60,18.54,382.49,D,D2,small_business,2022-03-29,f,Individual
434,14043,20000.0,19606.89,36,5.37,590.9,A,A2,car,2022-09-16,f,Joint App
435,14399,12000.0,11706.78,60,9.31,244.78,B,B2,home_improvement,2020-01-01,f,Individual
436,12193,15000.0,14580.48,36,24.07,572.57,F,F2,small_business,2021-05-22,f,Joint App
437,11189,5000.0,4855.16,60,8.65,99.96,B,B5,major_purchase,2022-11-24,f,Joint App
438,7330,12000.0,11737.58,60,5.46,223.98,A,A4,medical,2020-03-22,f,Joint App
439,13564,15000.0,14803.71,36,7.59,461.1,A,A3,car,2020-07-03,w,Individual
440,10655,25000.0,24412.61,36,17.36,874.76,D,D2,major_purchase,2024-04-12,f,Joint App
441,6501,30000.0,29682.5,36,14.43,1020.69,C,C1,home_improvement,2024-02-22,w,Individual
442,461,20000.0,19852.92,36,10.4,644.33,B,B5,educational,2021-10-22,f,Joint App
443,8741,25000.0,24495.99,36,12.92,824.42,C,C4,wedding,2021-12-28,w,Joint App
444,10115,10000.0,9931.96,36,6.15,302.82,A,A5,medical,2022-01-08,w,Individual
445,1170,20000.0,19975.9,36,7.49,621.28,A,A5,other,2020-04-08,w,Joint App
446,4532,25000.0,24892.87,36,11.5,820.87,B,B3,credit_card,2022-08-23,f,Individual
447,14285,25000.0,24319.72,36,12.9,818.26,C,C1,vacation,2021-04-02,f,Individual
448,3242,40000.0,38936.02,60,12.01,866.31,C,C2,car,2024-05-05,w,Joint App
449,8029,15000.0,14870.06,36,25.15,592.41,F,F5,debt_consolidation,2021-11-03,f,Joint App
450,9730,20000.0,19552.47,60,16.09,476.41,D,D3,moving,2020-10-02,w,Individual
451,6193,40000.0,39853.83,36,6.92,1229.11,A,A4,medical,2022-04-30,f,Individual
452,13533,20000.0,19779.9,60,5.78,380.38,A,A1,vacation,2023-11-27,f,Individual
453,8160,15000.0,14980.01,36,11.4,493.27,B,B3,credit_card,2023-04-10,w,Joint App
454,1415,7500.0,7411.74,60,24.17,213.95,F,F3,credit_card,2020-08-12,f,Joint App
455,3018,15000.0,14992.04,60,18.47,384.54,D,D4,educational,2022-03-13,f,Joint App
456,6775,18000.0,17484.4,60,20.37,466.84,E,E5,major_purchase,2021-02-14,f,Joint App
457,11105,15000.0,14776.31,36,5.61,446.92,A,A4,debt_consolidation,2020-02-05,w,Joint App
458,4284,25000.0,24856.13,60,7.97,503.64,A,A1,credit_card,2021-09-08,f,Joint App
459,7325,25000.0,24322.54,36,7.06,751.68,A,A1,home_improvement,2020-10-16,f,Joint App
460,8850,20000.0,19706.54,36,6.13,600.67,A,A5,home_improvement,2024-01-10,f,Joint App
461,12880,35000.0,33973.03,36,10.79,1108.86,B,B4,car,2021-01-27,f,Joint App
462,12257,10000.0,9885.65,36,28.26,410.3,G,G5,vacation,2024-03-04,f,Joint App
463,13924,25000.0,24814.79,36,13.19,838.38,C,C1,moving,2021-12-28,w,Individual
464,11202,20000.0,19690.32,36,9.55,631.2,B,B2,major_purchase,2023-12-08,w,Joint App
465,8026,15000.0,14638.98,36,11.94,485.8,B,B1,credit_card,2023-07-27,w,Joint App
466,8879,25000.0,24915.34,60,11.98,553.98,B,B1,small_business,2021-05-21,f,Individual
467,13216,25000.0,24991.69,60,8.87,517.21,B,B2,educational,2024-03-29,w,Joint App
468,11392,7500.0,7308.21,36,16.55,258.92,D,D3,vacation,2022-05-25,w,Individual
469,1098,20000.0,19737.66,36,5.42,595.28,A,A5,moving,2021-01-10,w,Joint App
470,10429,10000.0,9870.83,36,16.17,347.86,D,D4,debt_consolidation,2022-05-02,w,Individual
471,6862,7500.0,7474.31,36,9.53,239.53,B,B2,other,2020-11-04,w,Individual
472,7012,10000.0,9722.68,36,15.85,341.1,C,C4,debt_consolidation,2021-03-25,w,Individual
473,13151,25000.0,24656.05,60,17.03,613.16,D,D4,wedding,2020-10-07,w,Individual
474,9194,20000.0,19677.39,60,16.47,483.44,D,D5,wedding,2020-10-30,w,Joint App
475,6152,7500.0,7432.48,60,11.81,164.62,B,B2,medical,2020-09-27,f,Individual
476,12285,10000.0,9877.66,60,25.61,293.47,F,F5,car,2021-12-30,f,Joint App
477,4117,10000.0,9946.04,36,30.44,424.63,G,G4,educational,2022-01-03,f,Joint App
478,4716,7500.0,7469.31,36,15.29,259.99,C,C3,home_improvement,2020-05-05,f,Individual
479,2426,18000.0,17699.76,36,7.59,551.3,A,A3,car,2021-11-27,f,Individual
480,3582,25000.0,24434.01,36,29.47,1030.18,G,G4,home_improvement,2022-09-08,w,Individual
481,791,15000.0,14681.99,36,8.96,466.61,B,B1,medical,2020-07-02,f,Individual
482,11794,25000.0,24669.75,36,15.59,862.33,C,C2,credit_card,2022-08-12,w,Individual
483,9433,10000.0,9930.08,60,15.52,238.96,C,C4,wedding,2021-02-16,f,Individual
484,10314,30000.0,29187.29,36,5.96,887.41,A,A3,vacation,2021-10-05,w,Individual
485,47,25000.0,24773.17,36,6.07,754.43,A,A4,wedding,2020-09-23,f,Individual
486,2175,7500.0,7481.93,36,15.41,260.87,C,C4,wedding,2021-02-10,f,Individual
487,5407,10000.0,9878.77,36,18.55,359.87,D,D2,major_purchase,2021-11-22,w,Individual
488,9619,12000.0,11903.22,60,19.87,314.5,D,D1,home_improvement,2023-07-22,w,Joint App
489,6481,20000.0,19913.39,36,10.6,648.17,B,B2,wedding,2020-11-12,w,Joint App
490,5678,40000.0,39080.26,60,14.81,925.82,C,C2,car,2022-08-03,w,Joint App
491,11064,7500.0,7428.06,36,13.27,251.25,C,C2,educational,2021-03-19,w,Joint App
492,41,5000.0,4949.53,36,12.73,166.13,C,C2,educational,2022-05-26,f,Individual
493,1404,25000.0,24643.86,36,13.47,835.94,C,C4,vacation,2020-09-08,w,Joint App
494,12618,15000.0,14732.66,36,25.74,591.55,F,F1,small_business,2022-07-29,f,Individual
495,14001,7500.0,7411.38,60,19.68,195.04,D,D4,small_business,2022-09-02,w,Joint App
496,2578,12000.0,11954.35,36,13.14,403.6,C,C5,moving,2023-06-15,f,Individual
497,8317,12000.0,11932.94,36,6.44,365.41,A,A1,credit_card,2023-05-23,w,Joint App
498,10914,15000.0,14681.25,36,8.28,461.96,B,B5,major_purchase,2022-07-08,w,Joint App
499,10701,7500.0,7410.33,60,8.91,153.5,B,B5,car,2022-02-26,f,Individual
500,12259,12000.0,11850.31,36,21.25,447.98,E,E3,small_business,2022-04-04,f,Individual
501,3408,10000.0,9826.95,36,6.63,301.77,A,A5,credit_card,2024-04-01,f,Joint App
502,899,10000.0,9999.66,60,28.8,316.19,G,G2,small_business,2024-02-21,w,Joint App
503,5340,15000.0,14994.55,36,6.03,456.37,A,A1,home_improvement,2021-02-08,f,Joint App
504,3591,5000.0,4997.0,36,30.06,212.29,G,G5,educational,2022-07-28,f,Joint App
505,9851,20000.0,19761.73,36,7.82,617.62,A,A3,medical,2024-01-09,w,Joint App
506,6172,5000.0,4879.64,60,5.96,94.25,A,A4,wedding,2022-10-27,f,Individual
507,12134,10000.0,9886.31,36,10.0,319.0,B,B2,wedding,2022-07-10,f,Joint App
508,13877,35000.0,34790.93,60,13.35,797.85,C,C3,other,2020-02-15,w,Individual
509,14266,35000.0,34340.99,60,12.02,764.24,C,C1,educational,2023-07-08,w,Joint App
510,2578,7500.0,7341.09,36,14.65,253.22,C,C3,vacation,2022-11-14,f,Joint App
511,1228,12000.0,11710.06,36,30.25,498.72,G,G1,educational,2021-12-16,w,Individual
512,9404,25000.0,24851.62,36,17.04,886.52,D,D3,wedding,2021-10-30,f,Joint App
513,5439,20000.0,19499.82,36,5.53,589.08,A,A4,car,2023-08-22,f,Joint App
514,4960,20000.0,19960.34,36,9.14,636.03,B,B2,vacation,2023-07-30,w,Joint App
515,8388,18000.0,17691.95,60,22.52,493.88,E,E3,moving,2021-07-04,w,Joint App
516,5635,15000.0,14601.83,36,7.27,452.67,A,A5,major_purchase,2023-09-04,f,Joint App
517,9983,15000.0,14970.35,36,10.55,486.93,B,B4,small_business,2020-01-05,w,Individual
518,10412,7500.0,7396.99,36,13.27,250.2,C,C1,credit_card,2020-01-09,w,Individual
519,1144,5000.0,4874.74,36,9.69,156.59,B,B2,major_purchase,2020-03-23,w,Joint App
520,7347,12000.0,11939.89,36,19.12,438.39,D,D2,medical,2021-05-19,w,Individual
521,3818,25000.0,24834.86,36,11.64,820.61,B,B2,car,2021-12-10,w,Individual
522,10249,10000.0,9893.12,60,15.92,240.16,C,C2,car,2023-12-20,w,Joint App
523,2990,7500.0,7406.96,36,14.55,255.14,C,C5,educational,2023-07-20,w,Individual
524,1335,12000.0,11862.54,36,6.68,364.55,A,A4,other,2023-07-27,f,Joint App
525,13311,30000.0,29473.45,60,26.58,892.6,F,F2,credit_card,2023-06-05,f,Individual
526,376,35000.0,34399.85,60,11.45,755.68,B,B1,wedding,2024-05-12,f,Joint App
527,2902,12000.0,11929.22,36,16.15,420.28,D,D2,vacation,2024-04-16,f,Joint App
528,11552,15000.0,14819.72,60,9.18,308.93,B,B3,educational,2021-03-01,w,Joint App
529,13720,12000.0,11712.14,60,18.21,298.75,D,D3,major_purchase,2021-04-24,f,Joint App
530,3343,18000.0,17699.97,36,28.56,737.5,G,G5,home_improvement,2021-10-23,f,Joint App
531,12362,5000.0,4968.34,60,7.8,100.27,A,A1,educational,2024-02-29,f,Joint App
532,13120,5000.0,4923.3,36,26.86,200.63,F,F1,major_purchase,2023-10-29,w,Individual
533,4062,5000.0,4916.02,36,7.76,153.51,A,A5,credit_card,2020-03-24,f,Joint App
534,6967,20000.0,19815.04,60,20.12,526.3,E,E2,debt_consolidation,2020-02-13,w,Joint App
535,316,25000.0,24355.61,60,24.45,707.04,F,F4,major_purchase,2021-12-02,w,Individual
536,9123,7500.0,7376.67,36,9.28,235.54,B,B1,moving,2021-06-01,f,Joint App
537,12428,20000.0,19585.51,60,14.74,463.27,C,C5,vacation,2022-03-21,w,Individual
538,4921,40000.0,38911.32,36,11.1,1275.75,B,B5,debt_consolidation,2022-11-21,f,Individual
539,1369,30000.0,29733.15,36,9.28,949.39,B,B2,debt_consolidation,2023-05-12,w,Individual
540,10545,25000.0,24533.12,60,23.17,694.0,E,E2,vacation,2023-11-24,f,Joint App
541,6347,18000.0,17465.39,60,23.97,502.14,E,E4,major_purchase,2020-12-12,f,Joint App
542,12813,5000.0,4931.21,60,8.94,102.22,B,B3,debt_consolidation,2024-05-22,w,Individual
543,11769,12000.0,11763.17,36,23.64,459.28,E,E1,small_business,2023-12-23,w,Individual
544,8369,30000.0,29702.96,60,5.37,565.58,A,A1,home_improvement,2023-09-13,w,Individual
545,9805,5000.0,4899.54,36,13.11,165.34,C,C5,moving,2023-10-05,w,Joint App
546,9153,7500.0,7353.68,60,6.2,142.85,A,A4,other,2023-08-06,f,Joint App
547,9031,20000.0,19519.33,60,11.64,430.65,B,B4,home_improvement,2023-02-05,f,Individual
548,10610,15000.0,14892.85,60,11.28,325.89,B,B1,wedding,2021-11-22,w,Individual
549,5860,5000.0,4967.38,36,13.78,169.24,C,C4,debt_consolidation,2022-06-23,w,Individual
