borrower_id,state,zip_code,annual_income,employment_length,home_ownership,fico_range_low,fico_range_high,open_accounts,total_accounts,delinq_2yrs,pub_rec,revol_util,dti,member_since
290,MA,01691,17647.21,8,MORTGAGE,701,709,9,27,0,0,42.39,34.36,2018-01-19
291,VA,22162,41421.69,1,MORTGAGE,627,635,15,33,0,0,89.69,19.73,2019-03-11
292,MI,48949,146273.46,3,OWN,690,698,3,34,0,0,76.26,9.23,2019-10-02
293,MA,01018,27177.34,1,MORTGAGE,839,847,13,38,1,0,52.46,21.09,2022-02-02
294,PA,16407,80146.05,0,RENT,743,751,13,30,2,0,26.33,24.94,2021-03-14
295,VA,22791,29835.36,6,MORTGAGE,806,814,18,36,0,0,9.19,26.3,2019-01-31
296,NC,27535,22294.59,2,OWN,729,737,18,26,0,0,53.52,10.83,2023-03-30
297,FL,33525,37174.72,9,MORTGAGE,739,747,13,11,1,0,58.91,11.04,2023-05-19
298,OH,43741,77442.39,10,RENT,683,691,18,27,1,0,1.18,5.66,2021-05-12
299,CA,94127,81533.99,2,RENT,695,703,11,14,0,1,16.43,18.59,2019-05-15
300,VA,23973,31032.96,5,MORTGAGE,731,739,4,29,2,0,65.81,26.73,2021-05-08
301,CA,91184,89787.5,6,RENT,770,778,7,28,0,0,57.37,6.24,2022-12-19
302,NY,13159,34170.69,6,MORTGAGE,736,744,4,39,0,0,71.35,9.0,2018-10-26
303,TN,37096,17555.39,9,RENT,637,645,12,37,2,0,79.44,32.87,2018-11-19
304,NJ,07544,73823.73,4,MORTGAGE,758,766,17,20,0,0,38.23,5.16,2021-08-22
305,VA,22787,44135.48,3,RENT,675,683,18,31,0,0,89.54,9.98,2022-10-26
306,AZ,85734,62607.29,4,RENT,594,602,14,32,0,0,58.35,31.7,2021-05-01
307,MO,65054,17899.6,8,MORTGAGE,739,747,14,25,1,0,46.95,40.47,2021-03-13
308,CA,90758,115960.36,9,OWN,795,803,8,36,2,0,88.52,37.92,2020-11-19
309,OH,43818,63812.84,3,RENT,690,698,10,30,0,0,84.34,18.7,2022-06-09
310,MD,20966,61621.3,4,MORTGAGE,663,671,13,16,1,0,68.08,22.14,2023-03-08
311,PA,19303,64610.43,9,RENT,685,693,12,20,1,0,80.4,16.64,2020-09-25
312,TX,75592,64983.91,7,MORTGAGE,590,598,4,23,2,0,53.72,37.56,2020-01-19
313,NJ,07880,114323.82,4,OWN,823,831,6,26,0,0,85.04,20.86,2023-09-13
314,MA,02276,22058.95,6,RENT,770,778,12,23,0,0,55.29,23.69,2020-11-03
315,MI,48781,30861.41,3,MORTGAGE,689,697,11,29,1,0,55.35,34.83,2020-03-28
316,TX,78514,110397.65,6,MORTGAGE,740,748,5,17,0,1,36.22,14.55,2019-08-21
317,GA,30016,101159.63,4,RENT,603,611,19,38,0,0,36.85,6.29,2021-06-11
318,CA,92392,27609.02,9,MORTGAGE,652,660,8,16,0,0,92.34,23.74,2022-03-10
319,TN,38076,54041.55,2,OWN,725,733,7,19,3,0,52.87,39.42,2020-08-11
320,FL,33150,64208.39,4,RENT,701,709,10,15,0,0,12.98,19.21,2023-08-08
321,CA,93232,48438.92,5,MORTGAGE,731,739,18,11,0,0,17.24,16.95,2020-09-11
322,MA,02298,125425.56,1,RENT,696,704,8,35,0,0,34.25,28.01,2019-01-24
323,VA,22931,53353.85,0,MORTGAGE,631,639,6,38,0,0,7.67,24.88,2021-02-05
324,OH,43654,39362.54,7,MORTGAGE,602,610,11,30,0,0,87.32,39.79,2023-11-22
325,WA,99197,80920.8,4,MORTGAGE,805,813,8,12,1,2,15.37,42.79,2018-07-13
326,MD,20979,47554.09,7,OWN,646,654,13,20,0,0,24.68,6.96,2021-11-20
327,IL,60494,25549.66,3,MORTGAGE,794,802,4,19,0,0,51.22,30.51,2018-05-10
328,NC,28525,44279.17,1,MORTGAGE,602,610,10,32,3,0,55.07,38.43,2022-05-07
329,NJ,07328,27815.43,10,MORTGAGE,681,689,9,10,0,0,11.31,35.82,2018-01-16
330,TN,37464,90373.52,2,MORTGAGE,730,738,18,14,0,0,65.88,34.24,2018-06-01
331,NC,27063,18556.16,6,MORTGAGE,790,798,3,17,2,0,64.52,16.3,2021-02-02
332,VA,23614,32316.1,7,OWN,789,797,3,23,0,0,69.95,44.23,2022-06-17
333,CA,91026,77803.18,7,MORTGAGE,741,749,10,20,0,0,35.31,38.06,2018-10-13
334,MD,21641,37112.89,4,OWN,810,818,15,17,0,0,22.09,22.32,2022-06-04
335,IN,47207,49339.55,4,RENT,753,761,16,19,0,0,89.26,20.21,2021-01-14
336,MO,63176,94866.17,4,MORTGAGE,680,688,19,22,0,0,9.9,34.91,2021-09-09
337,TX,76265,82831.74,10,OWN,741,749,5,16,0,0,1.92,27.28,2021-08-24
338,CA,90346,34826.51,3,OWN,717,725,5,22,0,0,15.38,13.67,2021-08-15
339,OH,43464,77012.52,2,MORTGAGE,777,785,12,22,2,0,12.05,26.94,2021-05-31
340,WI,54365,148047.79,6,RENT,748,756,12,39,0,1,19.38,29.71,2022-09-02
341,MI,49568,45957.84,1,MORTGAGE,672,680,10,22,0,0,91.95,42.25,2023-08-03
342,NJ,07017,76045.57,7,RENT,846,854,17,14,0,0,43.34,27.71,2018-11-07
343,GA,31499,111422.17,7,MORTGAGE,829,837,7,33,0,0,64.04,6.38,2018-05-23
344,IN,47268,20308.94,5,RENT,846,854,11,20,0,0,19.73,32.36,2020-10-05
345,OH,44431,69102.45,3,MORTGAGE,707,715,17,31,0,0,93.73,23.87,2018-04-01
346,MI,48827,35514.05,3,OWN,718,726,15,22,0,0,90.98,11.75,2023-10-14
347,NJ,08015,66629.87,9,RENT,623,631,5,33,0,0,1.12,10.92,2022-09-26
348,OH,45941,33425.14,10,MORTGAGE,731,739,18,13,0,0,51.58,36.89,2020-06-14
349,IL,62070,21080.41,4,OWN,741,749,7,15,0,1,48.04,12.33,2018-08-03
350,NC,27195,67936.33,7,OWN,645,653,13,36,0,0,9.45,33.4,2019-04-09
351,CA,94152,26586.1,5,RENT,691,699,4,37,0,0,78.08,7.43,2020-02-21
352,TX,78047,79255.45,4,MORTGAGE,720,728,17,29,0,1,9.32,27.52,2023-03-10
353,WI,53031,9473.75,1,MORTGAGE,645,653,13,21,0,0,7.55,34.83,2023-06-21
354,MI,49151,41108.0,8,MORTGAGE,679,687,10,30,0,0,90.07,40.57,2021-12-19
355,MI,49494,41079.26,4,MORTGAGE,804,812,8,13,0,0,25.36,34.69,2018-11-11
356,MA,01150,22892.08,8,MORTGAGE,643,651,9,11,0,0,93.61,20.12,2022-07-18
357,GA,30248,48074.9,6,MORTGAGE,677,685,13,36,2,0,42.5,12.37,2019-09-30
358,CA,95704,21878.47,6,MORTGAGE,667,675,14,37,0,1,9.27,23.44,2021-03-12
359,PA,17798,22185.22,6,MORTGAGE,656,664,16,15,0,0,56.79,24.82,2020-05-30
360,AZ,85236,130149.73,3,MORTGAGE,690,698,4,23,0,0,69.5,40.31,2019-04-19
361,NY,13202,103716.2,7,RENT,695,703,3,12,2,0,58.04,37.63,2023-06-08
362,MI,49209,41679.39,1,MORTGAGE,712,720,7,29,1,0,30.05,13.88,2019-09-29
363,TX,78424,92439.86,9,MORTGAGE,729,737,10,15,1,1,44.22,41.76,2019-03-14
364,WI,54923,31029.15,2,RENT,838,846,5,15,2,0,91.14,20.61,2019-09-08
365,TN,38380,69086.56,6,MORTGAGE,664,672,13,23,2,0,24.24,18.26,2019-01-15
366,NC,27822,46948.23,6,OWN,661,669,5,14,0,0,25.92,23.05,2021-07-15
367,NC,28347,83565.82,2,RENT,838,846,8,30,0,0,65.45,23.17,2018-04-19
368,MD,20899,37608.48,1,RENT,579,587,14,11,0,0,80.09,41.04,2022-11-14
369,TX,77554,49142.51,2,MORTGAGE,753,761,16,23,0,0,60.75,17.13,2018-04-28
370,NY,10487,77840.67,2,RENT,685,693,8,10,0,0,11.76,39.34,2021-09-21
371,MD,21074,56256.46,9,MORTGAGE,794,802,8,23,3,1,13.54,7.28,2020-04-13
372,IL,61782,103042.44,1,MORTGAGE,665,673,4,15,0,0,93.73,32.63,2022-05-12
373,MA,02622,69898.01,0,MORTGAGE,661,669,15,13,0,0,48.19,32.12,2023-01-07
374,NJ,07254,53054.72,2,MORTGAGE,622,630,3,11,0,0,82.09,24.66,2020-03-20
375,NJ,07145,32857.97,5,MORTGAGE,804,812,7,24,0,0,52.73,6.07,2022-07-17
376,OH,45453,56703.24,8,MORTGAGE,816,824,8,37,2,0,88.18,42.27,2023-07-25
377,MA,01122,33719.73,1,RENT,718,726,3,28,0,0,56.07,9.38,2023-06-21
378,TX,75511,302264.41,3,RENT,781,789,4,19,0,0,72.19,5.52,2019-05-19
379,TX,76434,57658.4,2,RENT,661,669,5,18,0,0,10.65,32.09,2021-07-24
380,OH,44833,20451.44,1,MORTGAGE,705,713,10,38,0,0,30.6,11.57,2021-10-10
381,GA,31384,33799.94,1,RENT,624,632,12,36,0,0,83.55,17.0,2020-07-12
382,IL,61887,17038.42,3,MORTGAGE,702,710,19,24,0,0,9.64,27.12,2018-03-30
383,IL,60301,74165.54,7,RENT,724,732,12,18,0,0,21.67,8.17,2020-01-03
384,TN,37601,51624.53,1,RENT,753,761,18,38,0,0,67.44,43.06,2018-09-17
385,MO,63609,98528.14,3,RENT,672,680,16,38,0,0,26.19,26.33,2022-05-02
386,IL,61843,35277.22,6,RENT,756,764,5,22,0,0,33.51,30.55,2022-08-10
387,OH,44841,187297.93,10,MORTGAGE,677,685,12,21,0,0,2.52,24.48,2022-06-25
388,VA,23063,28318.04,10,MORTGAGE,591,599,4,31,0,0,2.42,15.24,2023-11-05
389,WA,98276,82607.58,5,MORTGAGE,695,703,4,33,0,0,70.06,42.48,2018-12-22
390,NC,28138,29389.25,0,OWN,808,816,19,23,0,0,57.41,17.45,2020-05-28
391,MO,64072,97697.0,2,MORTGAGE,653,661,9,12,0,0,23.05,25.26,2018-10-16
392,TX,78262,28971.3,9,MORTGAGE,744,752,16,18,0,0,78.07,25.99,2018-12-26
393,TX,77016,47889.07,8,RENT,765,773,4,14,1,0,3.12,31.88,2020-09-22
394,IN,47592,24854.85,5,OWN,805,813,8,20,0,0,64.4,18.16,2020-11-22
395,IN,46226,31435.42,6,OWN,681,689,8,13,0,0,61.5,28.41,2022-10-17
396,AZ,86433,36430.11,0,RENT,777,785,17,35,0,0,40.31,40.71,2023-11-13
397,CA,90899,168902.94,3,OWN,812,820,18,14,2,0,19.25,43.17,2023-01-17
398,NY,10337,37558.65,4,RENT,681,689,5,18,0,0,92.54,42.78,2018-04-05
399,MA,02719,96873.84,1,RENT,770,778,15,12,0,0,79.27,7.99,2020-05-25
400,TN,37365,69643.77,8,RENT,706,714,10,25,0,0,9.58,40.12,2019-06-10
401,GA,31194,41405.87,3,MORTGAGE,685,693,5,28,0,0,5.44,7.18,2018-09-18
402,MO,64756,78376.31,6,MORTGAGE,632,640,4,22,0,0,8.2,18.69,2018-02-04
403,IN,47809,80450.92,5,RENT,616,624,18,37,0,0,53.38,27.5,2021-05-25
404,WA,98774,54142.1,6,MORTGAGE,745,753,8,17,0,0,34.61,5.28,2023-11-11
405,TX,75775,58797.88,3,RENT,600,608,8,38,0,0,0.09,35.26,2020-11-24
406,MI,48252,71333.91,10,RENT,828,836,6,37,0,0,42.86,36.29,2018-02-17
407,VA,24130,63302.14,8,RENT,636,644,3,12,0,0,91.84,35.05,2022-03-04
408,MD,21167,26153.67,4,MORTGAGE,704,712,9,26,0,0,86.36,27.09,2019-12-08
409,NC,28866,31957.81,8,RENT,604,612,12,37,0,0,64.26,33.21,2020-09-11
410,MO,64042,65910.91,5,OWN,672,680,19,10,1,0,12.27,24.93,2018-01-24
411,GA,30926,50986.67,9,MORTGAGE,632,640,15,37,0,0,61.26,20.68,2023-12-21
412,MI,49863,27253.45,8,RENT,668,676,13,30,0,1,67.19,24.86,2021-04-01
413,MO,64101,39953.12,6,RENT,580,588,19,35,0,0,49.48,35.21,2023-03-25
414,CA,95129,161031.65,5,MORTGAGE,631,639,19,22,0,0,79.57,20.24,2023-09-28
415,TN,37047,47922.82,2,RENT,700,708,3,28,1,0,56.26,23.94,2022-12-02
416,OH,45177,27836.52,5,MORTGAGE,817,825,12,36,0,0,44.74,40.55,2022-09-21
417,TN,38198,111021.03,9,MORTGAGE,715,723,19,29,0,0,27.78,39.08,2018-04-23
418,WA,98782,22349.14,6,RENT,642,650,10,25,0,0,85.93,42.03,2020-01-30
419,MA,01475,107583.63,4,MORTGAGE,775,783,19,26,0,0,13.34,39.43,2023-05-06
420,WI,54560,27634.3,3,RENT,741,749,5,34,0,0,7.0,17.89,2019-09-14
421,WA,98550,42356.75,9,OWN,674,682,16,36,0,0,74.04,33.9,2019-02-09
422,NJ,08439,68017.98,8,RENT,740,748,10,12,0,2,82.6,18.12,2019-10-20
423,WA,99096,40835.75,1,MORTGAGE,605,613,19,10,0,1,0.38,16.47,2018-04-30
424,MA,02277,18932.55,2,RENT,796,804,9,29,0,0,84.57,12.96,2019-02-04
425,PA,18462,107387.57,3,RENT,703,711,14,18,0,0,42.84,11.39,2020-07-05
426,MA,01879,54514.91,9,RENT,654,662,6,30,0,0,10.11,27.43,2021-12-08
427,AZ,85684,68945.15,1,MORTGAGE,586,594,13,27,0,0,50.77,28.56,2018-01-18
428,AZ,85385,62683.32,2,MORTGAGE,740,748,10,11,1,0,36.99,37.63,2023-02-02
429,OH,45417,75388.43,3,RENT,728,736,17,26,0,0,15.06,13.41,2018-08-19
430,IL,62410,47714.7,2,RENT,722,730,18,37,1,0,22.84,7.29,2020-07-15
431,OH,45488,51383.38,5,MORTGAGE,726,734,6,36,0,0,32.86,20.2,2023-10-21
432,OH,44708,47583.71,5,OWN,636,644,8,18,0,0,16.25,17.88,2022-04-20
433,AZ,85622,113284.2,3,MORTGAGE,707,715,11,21,0,0,3.7,8.78,2018-08-12
434,OH,44240,118284.63,7,MORTGAGE,714,722,19,22,0,0,2.35,26.7,2019-07-14
435,IN,46632,16128.82,7,OWN,708,716,18,26,0,0,63.66,27.96,2019-04-19
436,IL,61061,28852.3,7,MORTGAGE,687,695,19,39,1,0,79.07,39.7,2019-08-02
437,GA,31646,100143.6,6,RENT,668,676,16,26,1,0,77.87,24.01,2021-11-08
438,WA,99177,21858.89,7,MORTGAGE,641,649,4,32,2,1,54.48,14.96,2021-01-18
439,IL,61926,111350.81,7,RENT,713,721,5,38,0,0,17.95,15.2,2018-12-27
440,TX,76412,42628.98,7,MORTGAGE,649,657,6,17,1,0,19.03,8.61,2019-03-04
441,TX,76275,18974.07,4,OWN,821,829,11,21,0,0,88.15,35.05,2023-12-19
442,NC,28182,15374.21,1,OWN,780,788,8,17,0,0,48.69,18.08,2023-03-31
443,TN,38083,53213.34,10,RENT,722,730,14,22,1,0,46.67,42.59,2020-01-17
444,MD,20853,75433.65,10,MORTGAGE,676,684,14,12,1,1,21.49,35.32,2020-03-10
445,MD,21800,23480.81,3,RENT,706,714,18,28,0,0,2.21,10.12,2021-01-15
446,TN,37549,70134.32,6,RENT,816,824,11,33,0,0,1.48,31.12,2020-06-25
447,WI,54810,77768.25,2,MORTGAGE,718,726,8,23,0,1,75.83,5.81,2021-01-08
448,IL,60050,46144.51,1,RENT,705,713,15,22,0,0,26.58,27.56,2020-10-09
449,AZ,86339,39148.72,5,RENT,680,688,17,26,0,0,25.72,30.11,2023-06-18
450,GA,30018,31114.62,4,RENT,716,724,10,28,0,0,27.58,29.97,2019-03-09
451,MD,20889,41389.5,3,OWN,707,715,14,20,0,0,57.77,36.8,2023-07-20
452,OH,45106,43508.04,7,MORTGAGE,589,597,11,17,0,0,26.38,34.29,2021-06-03
453,WI,54311,98898.34,8,OWN,741,749,9,14,0,0,44.65,13.8,2019-09-14
454,PA,16392,68026.56,10,RENT,790,798,12,19,0,0,58.91,18.75,2023-05-10
455,NJ,08791,27801.52,1,RENT,690,698,9,27,0,0,90.53,9.46,2023-10-10
456,GA,31632,36822.69,9,MORTGAGE,846,854,10,31,0,1,3.74,33.7,2020-09-21
457,MA,01933,81106.7,1,MORTGAGE,577,585,17,35,0,0,87.84,15.19,2019-12-11
458,IL,62425,29760.68,1,MORTGAGE,675,683,12,15,0,0,66.96,21.0,2021-06-03
459,FL,32123,38013.25,9,MORTGAGE,689,697,9,25,1,0,45.08,37.52,2018-05-07
460,PA,18392,47181.04,3,RENT,642,650,9,25,0,0,40.9,20.84,2023-12-21
461,CA,96132,177383.28,2,OWN,741,749,17,19,0,0,13.19,41.92,2023-06-09
462,MO,63963,44278.22,5,RENT,612,620,14,11,0,0,32.56,28.44,2020-07-01
463,VA,24200,82439.48,2,MORTGAGE,668,676,11,34,0,0,83.76,7.92,2019-09-04
464,FL,34461,24600.07,3,RENT,721,729,4,22,2,1,67.92,40.03,2019-08-23
465,AZ,85027,25449.91,1,OWN,750,758,13,11,0,0,66.01,42.88,2020-06-05
466,AZ,86513,23691.09,5,RENT,727,735,14,14,0,0,90.62,8.61,2022-01-25
467,WI,54034,114001.78,2,MORTGAGE,846,854,11,37,0,0,61.92,8.05,2022-06-03
468,TX,75636,31713.1,2,MORTGAGE,751,759,3,21,0,0,44.34,28.25,2022-09-08
469,WA,98258,33459.88,1,MORTGAGE,585,593,19,35,0,0,9.05,21.92,2023-05-03
470,GA,30783,18827.52,7,MORTGAGE,695,703,7,20,1,0,51.15,12.21,2022-06-05
471,OH,45512,42342.0,6,MORTGAGE,752,760,11,18,0,1,4.09,11.46,2023-07-21
472,MO,65448,73093.88,4,RENT,693,701,19,12,0,0,18.37,15.02,2021-10-26
473,MO,65772,60523.43,6,MORTGAGE,728,736,18,30,0,1,48.53,42.88,2021-06-30
474,NJ,08756,52528.36,1,RENT,735,743,4,21,0,0,35.99,26.85,2023-10-07
475,NY,12955,47416.62,10,OWN,652,660,10,32,0,0,25.18,10.41,2019-09-26
476,MI,49532,14739.88,6,RENT,730,738,6,26,0,0,80.72,42.98,2020-05-09
477,TN,38090,42459.98,10,OWN,725,733,19,32,0,0,11.28,37.0,2021-02-17
478,PA,17172,56430.06,9,MORTGAGE,647,655,17,15,0,0,39.87,32.81,2018-09-11
479,PA,15768,42050.06,5,RENT,755,763,3,11,0,0,26.05,30.97,2020-01-15
480,TX,77359,28428.93,10,RENT,660,668,8,26,0,0,16.92,26.61,2019-06-18
481,CA,91940,33197.76,2,OWN,821,829,16,16,0,0,65.24,12.46,2020-08-28
482,FL,33593,40505.11,5,MORTGAGE,605,613,11,19,2,0,67.64,31.35,2021-06-11
483,PA,15718,45806.25,8,RENT,673,681,18,36,0,0,25.45,17.86,2022-06-20
484,MI,48525,19428.75,4,MORTGAGE,709,717,14,38,1,1,36.6,17.72,2019-01-12
485,NY,11430,69727.82,8,RENT,588,596,5,25,0,0,40.61,24.17,2021-08-14
486,MO,63817,51808.33,5,OWN,713,721,4,35,0,0,37.1,5.81,2021-02-26
487,CA,95756,50848.65,2,OWN,709,717,3,11,0,0,39.49,23.98,2020-12-14
488,MI,48041,38854.16,4,RENT,716,724,15,27,0,1,6.75,22.52,2023-08-30
489,TX,79609,54658.44,9,OWN,692,700,6,19,0,0,1.84,16.21,2021-08-30
490,MI,49077,44525.81,10,RENT,727,735,6,31,3,0,74.96,23.38,2018-12-22
491,AZ,85605,82155.62,9,RENT,696,704,13,15,0,0,46.01,31.16,2023-10-07
492,PA,17330,77094.42,1,MORTGAGE,617,625,5,12,0,0,68.75,9.17,2021-01-04
493,IL,60022,63689.03,1,OWN,704,712,17,12,0,0,19.48,25.77,2019-12-03
494,IN,47521,11485.39,7,RENT,652,660,18,32,0,0,42.64,29.58,2022-07-15
495,NC,27844,34021.43,1,MORTGAGE,738,746,14,26,0,0,6.76,22.97,2023-06-28
496,NY,14398,60719.95,0,RENT,587,595,15,20,0,0,82.91,12.27,2019-07-28
497,MI,49011,60467.61,10,MORTGAGE,712,720,5,30,0,0,6.38,15.23,2021-10-22
498,NC,27922,44906.22,5,OWN,749,757,13,29,1,0,45.25,39.73,2018-05-01
499,AZ,85843,45719.51,0,OWN,701,709,15,39,1,0,14.23,39.18,2022-11-17
500,NY,11091,60883.58,1,MORTGAGE,765,773,17,10,0,1,26.51,38.85,2023-07-02
501,PA,15645,58834.89,7,RENT,590,598,18,31,0,0,75.34,37.68,2019-10-05
502,NC,27357,31328.49,2,MORTGAGE,671,679,17,11,0,0,27.46,39.5,2022-10-02
503,AZ,86194,20947.92,1,OWN,685,693,3,11,0,1,20.56,29.62,2019-07-31
504,OH,44353,89493.7,1,OWN,593,601,6,12,0,0,38.28,8.37,2020-04-25
505,WI,54819,59336.19,4,MORTGAGE,691,699,13,17,3,0,1.16,32.52,2019-09-25
506,AZ,85397,83501.82,10,RENT,818,826,3,28,0,0,24.57,18.77,2018-10-06
507,NY,14207,112184.42,8,MORTGAGE,634,642,3,10,0,0,52.33,42.39,2018-06-14
508,OH,44000,23968.86,5,RENT,711,719,8,11,0,0,87.43,13.06,2019-03-29
509,VA,23081,27540.2,9,MORTGAGE,811,819,18,30,0,0,48.57,23.96,2019-01-19
510,AZ,86427,49945.16,5,RENT,628,636,4,17,0,1,72.77,9.98,2018-06-18
511,MD,20905,66203.45,1,MORTGAGE,617,625,11,30,0,1,65.7,12.32,2023-11-25
512,VA,23729,88313.1,7,RENT,589,597,15,17,0,0,92.99,24.45,2020-12-08
513,MI,49128,82509.22,1,OWN,673,681,5,31,0,0,48.64,28.55,2019-02-19
514,VA,23508,25600.72,7,RENT,789,797,15,15,1,0,49.59,11.79,2023-05-05
515,NC,27630,114127.25,9,MORTGAGE,724,732,6,25,0,0,55.29,38.68,2019-02-15
516,FL,33517,45331.77,6,OWN,725,733,3,20,0,0,71.87,25.76,2022-10-12
517,VA,24067,33001.27,0,RENT,831,839,16,27,0,0,87.33,34.86,2019-09-30
518,CA,92890,49028.75,3,MORTGAGE,724,732,13,11,0,0,24.42,11.54,2022-03-27
519,MD,21286,56815.72,5,OWN,654,662,12,18,0,0,21.7,5.09,2021-06-20
520,VA,22135,52056.54,1,RENT,695,703,5,17,0,0,85.69,12.47,2021-03-08
521,IL,62919,147581.69,8,MORTGAGE,629,637,9,21,0,0,3.88,27.69,2019-12-29
522,PA,16847,49882.41,1,RENT,723,731,18,23,0,0,52.7,41.48,2020-12-18
523,IN,47876,12668.76,6,RENT,759,767,17,19,0,0,55.49,31.14,2023-07-23
524,GA,30096,31243.96,4,MORTGAGE,799,807,9,19,2,0,14.37,21.84,2022-06-08
525,MI,48704,13202.43,9,OWN,782,790,14,37,0,0,47.09,14.42,2022-09-27
526,MD,21086,24790.56,8,MORTGAGE,664,672,10,39,0,0,75.09,14.51,2021-08-24
527,PA,16752,59131.79,1,RENT,727,735,17,32,0,0,80.79,36.03,2023-04-16
528,CA,95548,127799.35,3,RENT,581,589,19,24,0,0,73.2,15.86,2019-02-13
529,NC,27594,26677.04,1,RENT,813,821,10,23,0,0,71.85,23.42,2022-06-27
530,PA,16847,35598.14,9,MORTGAGE,727,735,19,13,0,0,40.97,25.63,2018-06-08
531,CA,94160,29140.63,4,RENT,734,742,15,38,1,0,53.0,8.39,2021-12-16
532,VA,23092,32292.57,5,MORTGAGE,679,687,14,33,0,0,45.74,14.37,2022-05-09
533,NJ,08129,67325.64,1,MORTGAGE,689,697,4,13,0,0,94.02,39.63,2020-02-01
534,NC,27393,27515.82,10,RENT,696,704,6,17,0,0,6.7,16.0,2023-01-31
535,IL,62793,113575.1,7,RENT,663,671,3,35,0,0,66.85,15.02,2019-01-12
536,IL,61337,33755.49,8,MORTGAGE,591,599,4,14,0,0,3.53,15.97,2021-01-05
537,MD,21591,67717.42,2,RENT,713,721,12,31,1,0,78.03,40.05,2022-08-01
538,OH,45273,83457.75,6,OWN,782,790,14,33,1,2,63.84,8.01,2020-02-03
539,IL,61392,63489.68,9,OWN,658,666,11,35,0,0,19.26,30.75,2020-02-23
540,AZ,85801,140889.1,2,MORTGAGE,723,731,18,19,0,0,87.69,22.38,2020-05-18
541,MD,21167,36310.82,9,OWN,583,591,14,36,0,1,82.09,17.87,2020-12-04
542,IN,46301,26773.59,3,MORTGAGE,722,730,12,18,0,0,42.43,23.68,2021-05-17
543,FL,33195,79655.83,9,MORTGAGE,694,702,6,25,0,0,31.44,30.54,2019-11-13
544,VA,23340,45128.56,4,MORTGAGE,757,765,13,19,0,0,5.04,15.92,2020-11-08
545,WI,53998,58342.14,2,OWN,717,725,14,13,0,0,25.93,13.84,2021-11-16
546,FL,32492,74186.27,3,RENT,576,584,17,23,1,0,11.99,13.6,2018-03-01
547,WA,98581,103331.57,1,RENT,812,820,10,39,0,0,87.06,40.28,2020-06-12
548,IL,61973,129852.22,4,OWN,703,711,13,34,0,0,26.0,28.17,2019-12-06
549,OH,43978,59342.85,6,RENT,791,799,8,30,0,0,7.37,16.25,2019-05-08
550,AZ,85574,28596.17,8,MORTGAGE,600,608,8,32,3,0,27.12,6.86,2018-04-04
551,IN,47252,60934.56,2,MORTGAGE,698,706,17,22,1,0,63.52,23.86,2018-03-25
552,NC,27685,106174.54,8,MORTGAGE,737,745,11,39,0,0,35.49,26.0,2020-09-11
553,TX,76016,123938.14,2,MORTGAGE,831,839,8,12,1,0,58.13,22.12,2018-06-05
554,VA,22551,59765.53,3,RENT,606,614,10,27,0,0,42.45,12.75,2018-03-27
555,GA,30599,25984.99,3,RENT,708,716,7,31,0,0,38.95,7.81,2023-08-10
556,PA,15274,35224.95,2,MORTGAGE,740,748,18,37,0,0,4.71,18.73,2021-09-01
557,TN,38413,81444.34,8,RENT,775,783,13,20,0,0,42.1,14.03,2022-04-11
558,VA,22230,19166.57,2,MORTGAGE,694,702,7,25,0,0,87.79,9.43,2018-09-16
559,MD,21228,121992.5,10,MORTGAGE,700,708,10,19,0,1,48.2,7.61,2021-08-03
560,GA,31906,54285.62,5,OWN,701,709,15,16,0,0,37.75,31.35,2023-01-11
561,FL,32954,51138.75,4,OWN,747,755,10,24,0,0,29.32,8.0,2018-10-15
562,GA,31524,83400.65,10,MORTGAGE,577,585,19,36,0,0,13.0,28.41,2022-11-21
563,NY,11127,53686.14,10,MORTGAGE,669,677,11,25,0,0,45.53,15.97,2021-03-23
564,CA,92181,52080.24,2,MORTGAGE,635,643,10,11,0,0,69.32,22.47,2023-05-07
565,MA,01355,95253.36,5,MORTGAGE,737,745,13,16,0,1,40.66,28.16,2020-01-06
566,NJ,07218,93664.48,5,OWN,814,822,18,26,0,0,63.17,25.02,2022-06-09
567,NY,12215,39769.19,4,MORTGAGE,685,693,9,35,2,0,28.44,12.16,2023-01-11
568,WA,99251,130856.31,8,RENT,679,687,18,12,0,0,14.82,18.29,2022-01-12
569,IN,46615,56855.12,4,MORTGAGE,609,617,10,10,0,0,12.98,22.16,2020-06-11
570,MA,02025,188170.3,8,RENT,635,643,8,13,0,1,43.99,34.25,2019-09-04
571,IL,61344,45836.04,9,OWN,674,682,3,18,1,0,10.95,25.22,2020-01-09
572,NY,13744,17169.49,6,OWN,724,732,8,23,0,0,55.52,22.7,2021-04-02
573,CA,95095,27114.18,3,MORTGAGE,694,702,12,36,0,0,57.25,32.22,2019-09-13
574,IN,47605,27078.15,1,MORTGAGE,726,734,4,30,0,2,21.38,38.82,2019-09-28
575,GA,30696,42522.37,4,RENT,730,738,10,11,0,1,75.28,32.68,2020-10-05
576,FL,34702,29433.11,9,RENT,692,700,5,31,0,0,11.56,12.2,2022-09-25
577,MO,63891,7583.33,3,RENT,669,677,6,37,0,0,71.14,23.62,2023-05-21
578,TN,37610,37478.47,3,MORTGAGE,684,692,14,14,0,0,45.07,21.32,2018-01-01
579,VA,24385,160521.83,3,MORTGAGE,741,749,6,25,0,0,23.84,33.67,2018-02-27
