perf_id,loan_id,snapshot_date,loan_status,out_prncp,out_prncp_inv,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_fees,last_payment_date,last_payment_amount
238,238,2024-12-31,Charged Off,13624.72,13624.72,2108.28,1012.5,1095.78,3054.74,244.38,2024-07-14,97.18
239,239,2024-12-31,Current,13881.36,13881.36,19202.24,10574.78,8627.46,0.0,0.0,2024-12-14,600.07
240,240,2024-12-31,Current,8037.74,8037.74,7290.5,3775.44,3515.06,0.0,0.0,2024-12-08,291.62
241,241,2024-12-31,Charged Off,10645.27,10645.27,6301.8,4131.72,2170.08,2320.0,185.6,2022-02-16,109.76
242,242,2024-12-31,Current,2458.09,2458.09,8897.84,7526.39,1371.45,0.0,0.0,2024-12-14,317.78
243,243,2024-12-31,Current,8796.52,8796.52,18270.48,15847.23,2423.25,0.0,0.0,2024-12-18,761.27
244,244,2024-12-31,Current,8582.83,8582.83,4258.76,3181.45,1077.31,0.0,0.0,2024-12-11,387.16
245,245,2024-12-31,Charged Off,17199.07,17199.07,1342.8,567.97,774.83,2502.37,200.19,2023-03-25,41.56
246,246,2024-12-31,Current,12053.73,12053.73,4685.1,2624.53,2060.57,0.0,0.0,2024-12-18,334.65
247,247,2024-12-31,Current,4816.24,4816.24,20441.76,14734.76,5707.0,0.0,0.0,2024-12-29,425.87
248,248,2024-12-31,Current,3905.07,3905.07,14983.13,10984.95,3998.18,0.0,0.0,2024-12-05,318.79
249,249,2024-12-31,Current,3392.64,3392.64,2197.13,1553.25,643.88,0.0,0.0,2024-12-13,169.01
250,250,2024-12-31,Current,15693.98,15693.98,19649.04,13929.1,5719.94,0.0,0.0,2024-12-19,1034.16
251,251,2024-12-31,Current,1588.33,1588.33,15283.08,8400.15,6882.93,0.0,0.0,2024-12-03,283.02
252,252,2024-12-31,Fully Paid,0.05,0.05,8041.68,7360.24,681.44,0.0,0.0,2024-02-06,223.38
253,253,2024-12-31,Fully Paid,0,0,16973.19,11942.21,5030.98,0.0,0.0,2024-01-25,471.39
254,254,2024-12-31,Current,4484.15,4484.15,9691.89,5502.09,4189.8,0.0,0.0,2024-12-18,248.51
255,255,2024-12-31,Fully Paid,0,0,14254.17,11661.11,2593.06,0.0,0.0,2024-10-10,395.92
256,256,2024-12-31,Fully Paid,0.04,0.04,22650.12,14792.23,7857.89,0.0,0.0,2024-09-08,629.17
257,257,2024-12-31,Current,11329.95,11329.95,11134.83,8538.38,2596.45,0.0,0.0,2024-12-24,654.99
258,258,2024-12-31,Current,9791.45,9791.45,13193.4,9686.08,3507.32,0.0,0.0,2024-12-21,399.8
259,259,2024-12-31,Charged Off,2863.28,2863.28,9074.97,7059.65,2015.32,902.43,72.19,2024-03-19,50.49
260,260,2024-12-31,Fully Paid,0,0,16759.38,14906.58,1852.8,0.0,0.0,2023-02-28,465.48
261,261,2024-12-31,Current,12062.92,12062.92,10947.52,7733.71,3213.81,0.0,0.0,2024-12-15,684.22
262,262,2024-12-31,Current,1402.23,1402.23,24408.94,18145.09,6263.85,0.0,0.0,2024-12-18,717.91
263,263,2024-12-31,Current,15684.13,15684.13,3898.35,1782.53,2115.82,0.0,0.0,2024-12-17,433.15
264,264,2024-12-31,Current,8090.22,8090.22,10379.13,6826.85,3552.28,0.0,0.0,2024-12-30,546.27
265,265,2024-12-31,Current,10358.86,10358.86,23680.32,14318.94,9361.38,0.0,0.0,2024-12-25,986.68
266,266,2024-12-31,Current,8076.56,8076.56,13230.58,11484.13,1746.45,0.0,0.0,2024-12-13,601.39
267,267,2024-12-31,Charged Off,7701.45,7701.45,3612.1,2241.59,1370.51,1486.46,118.92,2024-05-15,77.08
268,268,2024-12-31,Fully Paid,0.18,0.18,14818.32,9733.76,5084.56,0.0,0.0,2023-10-30,411.62
269,269,2024-12-31,Fully Paid,0.14,0.14,18765.36,14665.43,4099.93,0.0,0.0,2023-03-23,521.26
270,270,2024-12-31,Fully Paid,0.17,0.17,54003.24,39535.72,14467.52,0.0,0.0,2023-02-04,1500.09
271,271,2024-12-31,Fully Paid,0.06,0.06,25484.4,19989.07,5495.33,0.0,0.0,2023-01-31,707.9
272,272,2024-12-31,Current,11239.99,11239.99,5222.7,3317.16,1905.54,0.0,0.0,2024-12-16,522.27
273,273,2024-12-31,Current,907.21,907.21,7367.68,6529.49,838.19,0.0,0.0,2024-12-27,230.24
274,274,2024-12-31,Current,9517.0,9517.0,6659.1,5204.63,1454.47,0.0,0.0,2024-12-08,475.65
275,275,2024-12-31,Current,6226.08,6226.08,4039.71,1131.2,2908.51,0.0,0.0,2024-12-07,237.63
276,276,2024-12-31,Current,11360.34,11360.34,17211.81,13298.39,3913.42,0.0,0.0,2024-12-15,819.61
277,277,2024-12-31,Current,5811.05,5811.05,10765.65,4187.58,6578.07,0.0,0.0,2024-12-29,307.59
278,278,2024-12-31,Current,27025.27,27025.27,35551.97,12810.23,22741.74,0.0,0.0,2024-12-22,1225.93
279,279,2024-12-31,Current,7277.17,7277.17,32155.2,22702.13,9453.07,0.0,0.0,2024-12-05,1108.8
280,280,2024-12-31,Current,24382.55,24382.55,7858.76,5523.08,2335.68,0.0,0.0,2024-12-09,604.52
281,281,2024-12-31,Current,7431.41,7431.41,12047.28,7448.63,4598.65,0.0,0.0,2024-12-02,573.68
282,282,2024-12-31,Current,10600.98,10600.98,1931.28,1333.15,598.13,0.0,0.0,2024-12-02,241.41
283,283,2024-12-31,Current,21989.06,21989.06,11512.82,7523.28,3989.54,0.0,0.0,2024-12-15,1046.62
284,284,2024-12-31,Current,2788.4,2788.4,7246.26,4642.82,2603.44,0.0,0.0,2024-12-02,172.53
285,285,2024-12-31,Current,5666.85,5666.85,7670.4,5975.31,1695.09,0.0,0.0,2024-12-20,383.52
286,286,2024-12-31,Charged Off,7093.4,7093.4,11216.52,7530.02,3686.5,1831.39,146.51,2022-09-22,46.5
287,287,2024-12-31,Current,8670.18,8670.18,14043.24,10806.37,3236.87,0.0,0.0,2024-12-22,390.09
288,288,2024-12-31,Current,5705.16,5705.16,2090.16,1678.91,411.25,0.0,0.0,2024-12-06,232.24
289,289,2024-12-31,Fully Paid,0.1,0.1,27271.8,24447.36,2824.44,0.0,0.0,2023-11-26,757.55
290,290,2024-12-31,Current,1586.98,1586.98,30709.89,23102.16,7607.73,0.0,0.0,2024-12-04,538.77
291,291,2024-12-31,Current,8679.17,8679.17,5314.4,3176.99,2137.41,0.0,0.0,2024-12-04,265.72
292,292,2024-12-31,Current,6299.72,6299.72,10585.96,8423.35,2162.61,0.0,0.0,2024-12-06,481.18
293,293,2024-12-31,Current,3991.84,3991.84,20974.8,15550.24,5424.56,0.0,0.0,2024-12-30,699.16
294,294,2024-12-31,Current,4074.3,4074.3,17639.25,13885.33,3753.92,0.0,0.0,2024-12-19,608.25
295,295,2024-12-31,Fully Paid,0.08,0.08,28769.04,24672.87,4096.17,0.0,0.0,2024-01-22,799.14
296,296,2024-12-31,Current,13102.22,13102.22,5517.48,1545.69,3971.79,0.0,0.0,2024-12-14,459.79
297,297,2024-12-31,Current,5306.39,5306.39,16402.23,14301.31,2100.92,0.0,0.0,2024-12-11,607.49
298,298,2024-12-31,Charged Off,3816.45,3816.45,6429.78,3498.53,2931.25,759.74,60.78,2022-09-13,90.55
299,299,2024-12-31,Charged Off,11541.61,11541.61,25460.16,17603.3,7856.86,4523.57,361.89,2022-12-05,255.98
300,300,2024-12-31,Current,8531.02,8531.02,8150.24,6345.81,1804.43,0.0,0.0,2024-12-06,291.08
301,301,2024-12-31,Charged Off,16502.59,16502.59,10828.4,7835.28,2993.12,4530.55,362.44,2023-05-22,172.32
302,302,2024-12-31,Fully Paid,0.06,0.06,16937.64,11882.21,5055.43,0.0,0.0,2023-10-14,470.49
303,303,2024-12-31,Current,9721.01,9721.01,18015.9,15260.88,2755.02,0.0,0.0,2024-12-04,783.3
304,304,2024-12-31,Current,2229.76,2229.76,7204.05,5086.02,2118.03,0.0,0.0,2024-12-18,160.09
305,305,2024-12-31,Current,6913.02,6913.02,3804.0,2994.26,809.74,0.0,0.0,2024-12-19,190.2
306,306,2024-12-31,Fully Paid,162.96,162.96,9707.86,7299.89,2407.97,0.0,0.0,2024-12-10,164.54
307,307,2024-12-31,Fully Paid,0.16,0.16,11406.24,9973.78,1432.46,0.0,0.0,2024-11-05,316.84
308,308,2024-12-31,Current,10794.67,10794.67,14584.57,7101.61,7482.96,0.0,0.0,2024-12-12,470.47
309,309,2024-12-31,Charged Off,22034.74,22034.74,21447.04,12435.13,9011.91,3048.86,243.91,2021-08-09,295.59
310,310,2024-12-31,Current,14121.26,14121.26,10125.5,5782.95,4342.55,0.0,0.0,2024-12-13,460.25
311,311,2024-12-31,Fully Paid,0,0,19399.54,14918.13,4481.41,0.0,0.0,2023-01-08,538.74
312,312,2024-12-31,Fully Paid,0.02,0.02,25186.68,19900.14,5286.54,0.0,0.0,2024-09-11,699.63
313,313,2024-12-31,Current,3270.59,3270.59,7742.5,6577.81,1164.69,0.0,0.0,2024-12-12,309.7
314,314,2024-12-31,Current,6696.39,6696.39,1648.44,771.63,876.81,0.0,0.0,2024-12-15,183.16
315,315,2024-12-31,Current,5449.43,5449.43,14041.02,9316.34,4724.68,0.0,0.0,2024-12-29,334.31
316,316,2024-12-31,Current,7395.25,7395.25,7179.3,4428.98,2750.32,0.0,0.0,2024-12-22,265.9
317,317,2024-12-31,Current,6898.41,6898.41,8888.63,5022.1,3866.53,0.0,0.0,2024-12-06,286.73
318,318,2024-12-31,Fully Paid,0.03,0.03,14012.28,11930.35,2081.93,0.0,0.0,2024-06-12,389.23
319,319,2024-12-31,Current,18281.14,18281.14,28365.86,16229.49,12136.37,0.0,0.0,2024-12-01,834.29
320,320,2024-12-31,Fully Paid,0.12,0.12,8853.48,7444.93,1408.55,0.0,0.0,2023-10-13,245.93
321,321,2024-12-31,Current,5940.55,5940.55,5272.48,3963.67,1308.81,0.0,0.0,2024-12-19,329.53
322,322,2024-12-31,Current,8848.46,8848.46,13205.85,10719.9,2485.95,0.0,0.0,2024-12-19,628.85
323,323,2024-12-31,Current,10565.53,10565.53,4926.13,4285.37,640.76,0.0,0.0,2024-12-31,447.83
324,324,2024-12-31,Current,1095.94,1095.94,5892.6,3819.31,2073.29,0.0,0.0,2024-12-16,196.42
325,325,2024-12-31,Charged Off,3649.25,3649.25,1838.87,1322.15,516.72,1045.4,83.63,2024-12-06,46.31
326,326,2024-12-31,Current,6375.31,6375.31,14977.75,13119.98,1857.77,0.0,0.0,2024-12-06,599.11
327,327,2024-12-31,Fully Paid,0.01,0.01,28824.12,24940.58,3883.54,0.0,0.0,2023-01-27,800.67
328,328,2024-12-31,Current,2894.99,2894.99,10435.88,9009.52,1426.36,0.0,0.0,2024-12-14,372.71
329,329,2024-12-31,Current,7629.5,7629.5,3438.1,2354.65,1083.45,0.0,0.0,2024-12-21,343.81
330,330,2024-12-31,Fully Paid,0.08,0.08,18099.36,14981.26,3118.1,0.0,0.0,2023-03-11,502.76
331,331,2024-12-31,Current,1656.09,1656.09,23725.52,17758.51,5967.01,0.0,0.0,2024-12-28,423.67
332,332,2024-12-31,Current,2715.24,2715.24,2597.26,2151.55,445.71,0.0,0.0,2024-12-31,152.78
333,333,2024-12-31,Charged Off,6732.11,6732.11,7643.88,5267.41,2376.47,787.91,63.03,2024-04-09,54.48
334,334,2024-12-31,Fully Paid,0.17,0.17,8498.88,7294.06,1204.82,0.0,0.0,2023-08-10,236.08
335,335,2024-12-31,Current,7699.46,7699.46,5816.88,4166.99,1649.89,0.0,0.0,2024-12-11,242.37
336,336,2024-12-31,Current,2599.63,2599.63,13975.2,9062.42,4912.78,0.0,0.0,2024-12-05,465.84
337,337,2024-12-31,Current,4185.67,4185.67,22241.7,15439.29,6802.41,0.0,0.0,2024-12-03,741.39
338,338,2024-12-31,Charged Off,17054.96,17054.96,17061.2,12434.8,4626.4,3010.41,240.83,2023-03-30,124.9
339,339,2024-12-31,Current,4761.97,4761.97,12911.64,6944.63,5967.01,0.0,0.0,2024-12-16,307.42
340,340,2024-12-31,Current,15133.99,15133.99,8421.12,4389.23,4031.89,0.0,0.0,2024-12-18,467.84
341,341,2024-12-31,Fully Paid,0.18,0.18,21079.08,14894.48,6184.6,0.0,0.0,2023-01-02,585.53
342,342,2024-12-31,Fully Paid,0,0,22753.73,14994.92,7758.81,0.0,0.0,2024-12-02,631.98
343,343,2024-12-31,Fully Paid,0,0,8273.36,7404.48,868.88,0.0,0.0,2023-03-31,229.66
344,344,2024-12-31,Current,4182.28,4182.28,10590.72,7546.67,3044.05,0.0,0.0,2024-12-17,252.16
345,345,2024-12-31,Current,8028.39,8028.39,8907.48,6572.83,2334.65,0.0,0.0,2024-12-01,494.86
346,346,2024-12-31,Current,5650.91,5650.91,17838.09,14134.88,3703.21,0.0,0.0,2024-12-27,660.67
347,347,2024-12-31,Current,8178.95,8178.95,2288.65,1640.79,647.86,0.0,0.0,2024-12-25,326.95
348,348,2024-12-31,Fully Paid,0,0,34232.61,24801.55,9431.06,0.0,0.0,2024-05-20,950.76
349,349,2024-12-31,Current,7471.34,7471.34,10433.2,7364.62,3068.58,0.0,0.0,2024-12-09,521.66
350,350,2024-12-31,Current,10731.81,10731.81,5243.37,4068.85,1174.52,0.0,0.0,2024-12-31,476.67
351,351,2024-12-31,Current,1436.24,1436.24,12029.44,8354.05,3675.39,0.0,0.0,2024-12-23,375.92
352,352,2024-12-31,Fully Paid,0,0,7292.41,4992.59,2299.82,0.0,0.0,2024-05-09,202.46
353,353,2024-12-31,Current,1330.52,1330.52,4991.0,3546.35,1444.65,0.0,0.0,2024-12-01,178.25
354,354,2024-12-31,Current,1368.87,1368.87,7020.6,6017.24,1003.36,0.0,0.0,2024-12-20,234.02
355,355,2024-12-31,Current,5337.89,5337.89,5837.76,4494.41,1343.35,0.0,0.0,2024-12-06,324.32
356,356,2024-12-31,Current,11632.8,11632.8,11833.36,8219.3,3614.06,0.0,0.0,2024-12-31,696.08
357,357,2024-12-31,Current,7857.23,7857.23,11521.02,9908.1,1612.92,0.0,0.0,2024-12-12,548.62
358,358,2024-12-31,Charged Off,26724.71,26724.71,9819.72,7833.63,1986.09,2831.29,226.5,2023-08-23,449.13
359,359,2024-12-31,Current,21577.42,21577.42,11673.79,7944.63,3729.16,0.0,0.0,2024-12-14,614.41
360,360,2024-12-31,Fully Paid,0,0,8295.43,7405.61,889.82,0.0,0.0,2023-03-17,230.38
361,361,2024-12-31,Fully Paid,0,0,29031.78,24269.4,4762.38,0.0,0.0,2023-03-30,806.38
362,362,2024-12-31,Current,5961.4,5961.4,13823.55,6028.37,7795.18,0.0,0.0,2024-12-27,354.45
363,363,2024-12-31,Current,2420.56,2420.56,11640.93,7434.72,4206.21,0.0,0.0,2024-12-11,237.57
364,364,2024-12-31,Charged Off,16465.51,16465.51,14590.95,8133.52,6457.43,2171.76,173.74,2023-10-12,341.69
365,365,2024-12-31,Current,8344.17,8344.17,2557.45,1481.42,1076.03,0.0,0.0,2024-12-23,365.35
366,366,2024-12-31,Current,12267.19,12267.19,4317.2,2664.04,1653.16,0.0,0.0,2024-12-10,539.65
367,367,2024-12-31,Fully Paid,0,0,36720.53,29946.6,6773.93,0.0,0.0,2023-08-19,1019.83
368,368,2024-12-31,Charged Off,27945.8,27945.8,14263.52,6180.87,8082.65,8807.95,704.64,2021-09-12,29.19
369,369,2024-12-31,Current,11638.42,11638.42,5650.4,3217.21,2433.19,0.0,0.0,2024-12-06,565.04
370,370,2024-12-31,Current,14160.44,14160.44,5511.6,3834.42,1677.18,0.0,0.0,2024-12-21,612.4
371,371,2024-12-31,Current,21369.82,21369.82,22292.2,13440.8,8851.4,0.0,0.0,2024-12-22,796.15
372,372,2024-12-31,Fully Paid,0,0,12958.07,11890.17,1067.9,0.0,0.0,2024-12-01,359.82
373,373,2024-12-31,Current,10885.93,10885.93,2962.16,767.93,2194.23,0.0,0.0,2024-12-21,370.27
374,374,2024-12-31,Current,14193.42,14193.42,21879.0,10395.38,11483.62,0.0,0.0,2024-12-13,663.0
375,375,2024-12-31,Current,3226.32,3226.32,2797.05,1657.03,1140.02,0.0,0.0,2024-12-04,186.47
376,376,2024-12-31,Current,2197.79,2197.79,7093.71,5081.72,2011.99,0.0,0.0,2024-12-09,262.73
377,377,2024-12-31,Current,3401.77,3401.77,2042.46,1548.93,493.53,0.0,0.0,2024-12-03,97.26
378,378,2024-12-31,Current,4525.53,4525.53,6824.16,5355.83,1468.33,0.0,0.0,2024-12-23,324.96
379,379,2024-12-31,Current,4266.09,4266.09,9848.2,7524.28,2323.92,0.0,0.0,2024-12-16,240.2
380,380,2024-12-31,Fully Paid,0.14,0.14,8481.6,7464.45,1017.15,0.0,0.0,2024-06-17,235.6
381,381,2024-12-31,Current,4045.05,4045.05,2070.72,890.45,1180.27,0.0,0.0,2024-12-21,129.42
382,382,2024-12-31,Current,2435.07,2435.07,2875.08,2436.74,438.34,0.0,0.0,2024-12-02,151.32
383,383,2024-12-31,Current,6792.05,6792.05,7909.5,5020.25,2889.25,0.0,0.0,2024-12-02,263.65
384,384,2024-12-31,Current,2055.86,2055.86,3887.4,2801.64,1085.76,0.0,0.0,2024-12-02,102.3
385,385,2024-12-31,Fully Paid,0,0,30554.21,24988.85,5565.36,0.0,0.0,2024-12-29,848.66
386,386,2024-12-31,Current,5633.28,5633.28,7893.44,6311.85,1581.59,0.0,0.0,2024-12-05,232.16
387,387,2024-12-31,Fully Paid,0,0,24053.27,17609.42,6443.85,0.0,0.0,2024-01-02,668.02
388,388,2024-12-31,Current,14583.88,14583.88,13254.84,9874.97,3379.87,0.0,0.0,2024-12-13,490.92
389,389,2024-12-31,Charged Off,15996.44,15996.44,5339.75,3452.52,1887.23,4191.17,335.29,2022-01-14,187.81
390,390,2024-12-31,Charged Off,6961.09,6961.09,1686.02,402.23,1283.79,833.7,66.7,2023-06-19,45.33
391,391,2024-12-31,Current,11997.96,11997.96,16532.3,7564.14,8968.16,0.0,0.0,2024-12-07,533.3
392,392,2024-12-31,Fully Paid,0.06,0.06,5778.36,4873.08,905.28,0.0,0.0,2023-03-26,160.51
393,393,2024-12-31,Current,2797.66,2797.66,22948.47,12114.56,10833.91,0.0,0.0,2024-12-30,432.99
394,394,2024-12-31,Current,12562.48,12562.48,15903.44,5344.94,10558.5,0.0,0.0,2024-12-20,567.98
395,395,2024-12-31,Fully Paid,0.02,0.02,20497.32,14864.35,5632.97,0.0,0.0,2024-08-15,569.37
396,396,2024-12-31,Current,15208.26,15208.26,22067.43,19639.07,2428.36,0.0,0.0,2024-12-18,1050.83
397,397,2024-12-31,Current,17421.64,17421.64,3105.92,2250.89,855.03,0.0,0.0,2024-12-03,388.24
398,398,2024-12-31,Current,5317.0,5317.0,3890.25,1991.92,1898.33,0.0,0.0,2024-12-22,299.25
399,399,2024-12-31,Fully Paid,0,0,18471.93,14664.73,3807.2,0.0,0.0,2024-10-21,513.08
400,400,2024-12-31,Current,10116.04,10116.04,9958.6,7599.77,2358.83,0.0,0.0,2024-12-19,585.8
401,401,2024-12-31,Current,10352.73,10352.73,3935.04,1444.84,2490.2,0.0,0.0,2024-12-30,327.92
402,402,2024-12-31,Current,5301.02,5301.02,15185.72,12628.61,2557.11,0.0,0.0,2024-12-04,345.13
403,403,2024-12-31,Current,8643.92,8643.92,1727.64,1314.05,413.59,0.0,0.0,2024-12-26,191.96
404,404,2024-12-31,Fully Paid,0,0,26712.91,24351.21,2361.7,0.0,0.0,2023-06-01,741.86
405,405,2024-12-31,Current,8535.1,8535.1,20571.75,16271.66,4300.09,0.0,0.0,2024-12-02,822.87
406,406,2024-12-31,Current,22838.58,22838.58,6559.74,2088.29,4471.45,0.0,0.0,2024-12-30,728.86
407,407,2024-12-31,Current,4353.69,4353.69,768.4,569.51,198.89,0.0,0.0,2024-12-16,96.05
408,408,2024-12-31,Current,23161.13,23161.13,8786.25,6499.4,2286.85,0.0,0.0,2024-12-28,976.25
409,409,2024-12-31,Current,2949.89,2949.89,19958.64,14776.42,5182.22,0.0,0.0,2024-12-19,383.82
410,410,2024-12-31,Fully Paid,0,0,8936.97,7395.2,1541.77,0.0,0.0,2024-10-07,248.22
411,411,2024-12-31,Current,4309.59,4309.59,13768.92,10330.98,3437.94,0.0,0.0,2024-12-21,509.96
412,412,2024-12-31,Fully Paid,0.04,0.04,37175.04,34040.14,3134.9,0.0,0.0,2024-03-24,1032.64
413,413,2024-12-31,Fully Paid,0.05,0.05,12080.52,9766.98,2313.54,0.0,0.0,2023-05-29,335.57
414,414,2024-12-31,Current,11936.04,11936.04,12574.9,7891.76,4683.14,0.0,0.0,2024-12-02,739.7
415,415,2024-12-31,Fully Paid,0.17,0.17,23780.16,19554.28,4225.88,0.0,0.0,2023-02-22,660.56
416,416,2024-12-31,Current,7697.07,7697.07,4459.84,2249.75,2210.09,0.0,0.0,2024-12-05,405.44
417,417,2024-12-31,Fully Paid,0.04,0.04,9400.68,7482.05,1918.63,0.0,0.0,2024-06-18,261.13
418,418,2024-12-31,Current,3158.25,3158.25,16812.9,11542.31,5270.59,0.0,0.0,2024-12-26,560.43
419,419,2024-12-31,Fully Paid,0.08,0.08,14517.36,11758.76,2758.6,0.0,0.0,2024-08-25,403.26
420,420,2024-12-31,Charged Off,4193.03,4193.03,13162.23,10697.4,2464.83,1260.3,100.82,2023-09-10,206.51
421,421,2024-12-31,Fully Paid,0.17,0.17,44868.24,39199.09,5669.15,0.0,0.0,2024-05-09,1246.34
422,422,2024-12-31,Current,4243.28,4243.28,1096.4,612.64,483.76,0.0,0.0,2024-12-08,109.64
423,423,2024-12-31,Current,1551.26,1551.26,30007.08,22761.55,7245.53,0.0,0.0,2024-12-01,526.44
424,424,2024-12-31,Current,2091.95,2091.95,40761.84,27750.23,13011.61,0.0,0.0,2024-12-26,715.12
425,425,2024-12-31,Fully Paid,0.19,0.19,32496.48,29579.36,2917.12,0.0,0.0,2023-05-21,902.68
426,426,2024-12-31,Current,2382.96,2382.96,22362.48,15233.49,7128.99,0.0,0.0,2024-12-05,414.12
427,427,2024-12-31,Current,10761.93,10761.93,20962.7,13565.33,7397.37,0.0,0.0,2024-12-20,551.65
428,428,2024-12-31,Current,8425.04,8425.04,9665.7,6420.48,3245.22,0.0,0.0,2024-12-25,322.19
429,429,2024-12-31,Current,4165.15,4165.15,26910.48,20292.18,6618.3,0.0,0.0,2024-12-11,868.08
430,430,2024-12-31,Current,2853.39,2853.39,10133.8,6903.36,3230.44,0.0,0.0,2024-12-07,220.3
431,431,2024-12-31,Current,11935.42,11935.42,16288.0,12366.76,3921.24,0.0,0.0,2024-12-17,814.4
432,432,2024-12-31,Fully Paid,0.08,0.08,17656.92,11904.07,5752.85,0.0,0.0,2024-12-22,490.47
433,433,2024-12-31,Current,8391.64,8391.64,12622.17,6498.01,6124.16,0.0,0.0,2024-12-29,382.49
434,434,2024-12-31,Current,5200.99,5200.99,15954.3,14405.9,1548.4,0.0,0.0,2024-12-16,590.9
435,435,2024-12-31,Fully Paid,242.79,242.79,14442.02,11463.99,2978.03,0.0,0.0,2024-12-01,244.78
436,436,2024-12-31,Fully Paid,0,0,20612.51,14580.48,6032.03,0.0,0.0,2024-05-22,572.56
437,437,2024-12-31,Current,3082.56,3082.56,2499.0,1772.6,726.4,0.0,0.0,2024-12-24,99.96
438,438,2024-12-31,Current,666.22,666.22,12766.86,11071.36,1695.5,0.0,0.0,2024-12-22,223.98
439,439,2024-12-31,Fully Paid,0.0,0.0,16599.6,14803.71,1795.89,0.0,0.0,2023-07-03,461.1
440,440,2024-12-31,Current,20022.38,20022.38,6998.08,4390.23,2607.85,0.0,0.0,2024-12-12,874.76
441,441,2024-12-31,Current,22673.97,22673.97,10206.9,7008.53,3198.37,0.0,0.0,2024-12-22,1020.69
442,442,2024-12-31,Fully Paid,0.1,0.1,23195.88,19852.82,3343.06,0.0,0.0,2024-10-22,644.33
443,443,2024-12-31,Fully Paid,0.09,0.09,29679.12,24495.9,5183.22,0.0,0.0,2024-12-28,824.42
444,444,2024-12-31,Fully Paid,301.47,301.47,10598.7,9630.49,968.21,0.0,0.0,2024-12-08,302.82
445,445,2024-12-31,Fully Paid,0.08,0.08,22366.08,19975.82,2390.26,0.0,0.0,2023-04-08,621.28
446,446,2024-12-31,Current,6292.45,6292.45,22984.36,18600.42,4383.94,0.0,0.0,2024-12-23,820.87
447,447,2024-12-31,Fully Paid,0,0,29457.23,24319.72,5137.51,0.0,0.0,2024-04-02,818.13
448,448,2024-12-31,Current,35497.78,35497.78,6064.17,3438.24,2625.93,0.0,0.0,2024-12-05,866.31
449,449,2024-12-31,Fully Paid,0.05,0.05,21326.76,14870.01,6456.75,0.0,0.0,2024-11-03,592.41
450,450,2024-12-31,Current,4431.07,4431.07,23820.5,15121.4,8699.1,0.0,0.0,2024-12-02,476.41
451,451,2024-12-31,Current,4846.52,4846.52,39331.52,35007.31,4324.21,0.0,0.0,2024-12-30,1229.11
452,452,2024-12-31,Current,15964.47,15964.47,4944.94,3815.43,1129.51,0.0,0.0,2024-12-27,380.38
453,453,2024-12-31,Current,7289.72,7289.72,9865.4,7690.29,2175.11,0.0,0.0,2024-12-10,493.27
454,454,2024-12-31,Current,1566.57,1566.57,11125.4,5845.17,5280.23,0.0,0.0,2024-12-12,213.95
455,455,2024-12-31,Current,8443.35,8443.35,12689.82,6548.69,6141.13,0.0,0.0,2024-12-13,384.54
456,456,2024-12-31,Current,5773.65,5773.65,21474.64,11710.75,9763.89,0.0,0.0,2024-12-14,466.84
457,457,2024-12-31,Fully Paid,0,0,16089.03,14776.31,1312.72,0.0,0.0,2023-02-05,446.83
458,458,2024-12-31,Current,9841.3,9841.3,19641.96,15014.83,4627.13,0.0,0.0,2024-12-08,503.64
459,459,2024-12-31,Fully Paid,0,0,27060.35,24322.54,2737.81,0.0,0.0,2023-10-16,751.55
460,460,2024-12-31,Current,14063.87,14063.87,6607.37,5642.67,964.7,0.0,0.0,2024-12-10,600.67
461,461,2024-12-31,Fully Paid,0,0,39918.87,33973.03,5945.84,0.0,0.0,2024-01-27,1108.77
462,462,2024-12-31,Current,8129.18,8129.18,3692.7,1756.47,1936.23,0.0,0.0,2024-12-04,410.3
463,463,2024-12-31,Fully Paid,0.05,0.05,30181.68,24814.74,5366.94,0.0,0.0,2024-12-28,838.38
464,464,2024-12-31,Current,13740.39,13740.39,7574.4,5949.93,1624.47,0.0,0.0,2024-12-08,631.2
465,465,2024-12-31,Current,8372.59,8372.59,8258.6,6266.39,1992.21,0.0,0.0,2024-12-27,485.8
466,466,2024-12-31,Current,8622.12,8622.12,23821.14,16293.22,7527.92,0.0,0.0,2024-12-21,553.98
467,467,2024-12-31,Current,21909.35,21909.35,4654.89,3082.34,1572.55,0.0,0.0,2024-12-29,517.21
468,468,2024-12-31,Current,1242.9,1242.9,8026.52,6065.31,1961.21,0.0,0.0,2024-12-25,258.92
469,469,2024-12-31,Fully Paid,0.18,0.18,21430.08,19737.48,1692.6,0.0,0.0,2024-01-10,595.28
470,470,2024-12-31,Charged Off,6840.41,6840.41,4522.18,3030.42,1491.76,1510.38,120.83,2023-07-02,29.7
471,471,2024-12-31,Fully Paid,0,0,8623.07,7474.31,1148.76,0.0,0.0,2023-11-04,239.52
472,472,2024-12-31,Fully Paid,0.07,0.07,12279.6,9722.61,2556.99,0.0,0.0,2024-03-25,341.1
473,473,2024-12-31,Current,5679.29,5679.29,30658.0,18976.76,11681.24,0.0,0.0,2024-12-07,613.16
474,474,2024-12-31,Current,4488.86,4488.86,24172.0,15188.53,8983.47,0.0,0.0,2024-12-30,483.44
475,475,2024-12-31,Current,1411.15,1411.15,8395.62,6021.33,2374.29,0.0,0.0,2024-12-27,164.62
