pull_id,borrower_id,loan_id,pull_date,bureau,fico_score,inquiries_6m,mths_since_last_delinq
572,4426,572,2024-04-18,TransUnion,738,5,
573,12709,573,2021-12-03,Experian,666,0,24
574,12448,574,2020-12-07,TransUnion,593,3,13
575,13121,575,2023-08-26,Equifax,805,2,
576,7942,576,2021-06-23,Experian,684,0,
577,8749,577,2023-06-03,Experian,693,3,
578,12628,578,2023-02-14,Equifax,640,0,51
579,9372,579,2020-02-20,Experian,627,1,
580,11044,580,2021-01-12,TransUnion,802,4,
581,13634,581,2020-08-07,Equifax,692,4,11
582,9827,582,2024-02-27,Experian,689,5,
583,842,583,2023-09-24,Equifax,733,1,
584,11712,584,2020-06-03,Equifax,632,2,
585,5251,585,2023-11-27,Equifax,723,5,
586,8818,586,2022-01-15,Experian,710,3,6
587,8944,587,2020-11-19,TransUnion,590,4,48
588,9209,588,2021-03-21,Equifax,728,0,
589,2382,589,2022-07-02,Equifax,748,4,12
590,10962,590,2020-06-06,TransUnion,741,1,
591,13173,591,2020-08-04,Experian,690,2,
592,972,592,2020-02-20,Equifax,724,5,
593,6819,593,2021-07-04,TransUnion,744,0,
594,10074,594,2024-01-04,Experian,618,2,
595,14534,595,2021-01-01,Experian,793,1,54
596,13918,596,2021-04-25,TransUnion,720,3,
597,8606,597,2022-07-07,Experian,727,3,
598,5729,598,2021-08-26,Equifax,768,3,4
599,4685,599,2023-03-31,Experian,834,3,28
600,700,600,2024-05-26,TransUnion,673,5,69
601,13375,601,2024-03-12,Equifax,749,3,
602,3945,602,2021-06-30,TransUnion,834,4,
603,14057,603,2022-10-21,TransUnion,758,4,4
604,7230,604,2023-04-05,Experian,687,4,
605,11096,605,2022-07-23,TransUnion,590,3,29
606,13994,606,2021-08-15,TransUnion,604,4,
607,14174,607,2020-02-02,Equifax,746,1,
608,11920,608,2023-10-19,Equifax,759,2,
609,10401,609,2021-09-04,Equifax,593,4,
610,12019,610,2024-04-10,Equifax,594,4,
611,9812,611,2021-02-08,Equifax,685,3,
612,11782,612,2020-03-16,Experian,788,5,
613,14215,613,2023-04-20,Equifax,742,5,
614,10994,614,2023-11-14,Experian,825,1,14
615,10815,615,2023-10-12,TransUnion,779,0,
616,7430,616,2023-07-14,Experian,741,0,
617,2277,617,2023-03-29,Equifax,640,3,54
618,4271,618,2022-07-13,Experian,666,1,58
619,5034,619,2022-05-20,TransUnion,825,2,51
620,1877,620,2022-12-29,Equifax,710,4,
621,5215,621,2023-09-19,TransUnion,671,0,
622,11959,622,2020-12-13,TransUnion,706,2,32
623,14157,623,2022-04-06,Experian,640,1,69
624,8223,624,2022-09-13,Experian,583,3,
625,3917,625,2020-08-05,TransUnion,710,1,11
626,5602,626,2024-01-26,TransUnion,789,3,
627,609,627,2023-11-29,Equifax,676,0,
628,3736,628,2021-09-10,Experian,673,0,61
629,13903,629,2023-04-02,Equifax,687,3,67
630,11351,630,2023-12-08,Experian,716,5,
631,9820,631,2024-01-08,TransUnion,743,1,
632,8958,632,2021-11-25,Experian,831,3,
633,3072,633,2023-08-04,TransUnion,710,4,52
634,10239,634,2024-01-17,Experian,694,5,
635,8543,635,2024-04-15,Experian,799,2,
636,12028,636,2020-06-22,Equifax,716,3,
637,8185,637,2024-04-18,Equifax,729,2,54
638,10647,638,2021-09-04,Experian,608,3,
639,13402,639,2020-01-17,Equifax,600,2,
640,13498,640,2020-12-11,Experian,593,2,35
641,1695,641,2020-04-26,Experian,678,0,15
642,600,642,2021-03-03,Equifax,646,5,
643,14748,643,2020-05-02,TransUnion,706,4,66
644,8546,644,2023-12-27,Experian,636,0,
645,2452,645,2022-05-06,Experian,735,1,
646,7348,646,2021-06-18,TransUnion,670,4,25
647,13898,647,2021-02-11,Experian,749,3,
648,14264,648,2021-01-02,TransUnion,742,0,
649,2780,649,2020-12-23,Equifax,681,0,44
650,12583,650,2023-05-12,Equifax,700,4,
651,6739,651,2024-05-08,TransUnion,693,5,30
652,6714,652,2020-08-02,Experian,739,0,
653,12354,653,2021-03-16,Experian,712,3,
654,2031,654,2020-07-21,TransUnion,701,0,
655,1149,655,2024-03-24,TransUnion,701,1,46
656,7333,656,2022-09-20,Experian,581,2,
657,12782,657,2021-10-24,Equifax,848,1,24
658,5042,658,2023-07-10,TransUnion,584,1,
659,3785,659,2023-03-18,Equifax,683,5,
660,9139,660,2021-08-29,TransUnion,729,3,39
661,1059,661,2020-12-12,Experian,662,4,
662,4964,662,2022-10-02,Equifax,754,4,
663,9986,663,2024-01-19,TransUnion,718,0,
664,11268,664,2022-01-31,Experian,659,5,64
665,12847,665,2021-07-14,Equifax,598,2,
666,11864,666,2023-01-27,TransUnion,728,1,
667,11529,667,2022-02-19,TransUnion,691,2,54
668,3015,668,2023-01-26,Experian,678,2,
669,3007,669,2021-07-02,Equifax,818,5,51
670,6877,670,2020-10-06,Equifax,714,0,70
671,1767,671,2022-02-01,Experian,783,4,
672,7591,672,2022-02-26,TransUnion,673,3,12
673,14480,673,2020-04-30,Experian,717,2,
674,2059,674,2023-11-07,TransUnion,818,5,45
675,8710,675,2023-02-20,Experian,637,1,
676,7728,676,2020-12-20,Experian,705,0,
677,2707,677,2020-10-08,TransUnion,584,3,
678,5973,678,2022-01-07,TransUnion,694,5,
679,11246,679,2022-10-19,Experian,748,4,
680,2585,680,2021-12-14,Experian,698,4,
681,7908,681,2021-08-15,Experian,738,2,
682,9076,682,2021-01-05,Experian,709,3,
683,8086,683,2020-03-06,Experian,810,0,14
684,12589,684,2022-11-07,Experian,824,2,
685,11430,685,2021-10-31,TransUnion,750,0,
686,8457,686,2023-08-05,Equifax,735,4,53
687,14547,687,2023-04-24,TransUnion,648,5,
688,12391,688,2021-03-22,TransUnion,667,2,
689,10186,689,2023-05-31,Equifax,747,4,15
690,8774,690,2022-04-15,Equifax,742,3,
691,3293,691,2023-04-23,Experian,664,5,
692,16,692,2021-08-30,Equifax,754,0,
693,10103,693,2024-04-13,Experian,647,5,
694,5306,694,2021-08-29,Equifax,663,4,54
695,7974,695,2022-10-20,TransUnion,707,4,
696,4404,696,2021-09-04,Equifax,636,0,26
697,953,697,2022-02-04,TransUnion,747,3,
698,13835,698,2021-09-09,TransUnion,728,3,62
699,6597,699,2020-04-14,Experian,633,0,15
700,211,700,2020-04-24,Equifax,839,1,58
701,4797,701,2020-07-25,TransUnion,683,1,21
702,9189,702,2023-01-07,Experian,641,5,
703,4525,703,2022-05-02,Experian,835,3,
704,9077,704,2021-04-06,TransUnion,672,5,32
705,2045,705,2020-09-24,Equifax,748,4,19
706,14985,706,2023-05-20,Equifax,623,0,29
707,9101,707,2022-03-31,Equifax,749,1,
708,1797,708,2021-08-09,Equifax,668,4,52
709,11331,709,2020-10-24,Equifax,692,4,
710,14753,710,2024-05-20,Equifax,605,1,
711,1169,711,2021-08-12,Equifax,699,1,
712,12138,712,2022-08-31,Equifax,849,0,
713,6385,713,2021-01-18,Experian,693,0,
714,4847,714,2024-01-23,Equifax,849,1,
715,1724,715,2022-12-09,Experian,657,0,
716,6876,716,2023-03-14,Experian,818,2,
717,12244,717,2021-01-06,Equifax,720,0,
718,13987,718,2020-05-18,TransUnion,748,1,39
719,11531,719,2024-04-29,Equifax,710,4,
720,13986,720,2023-09-07,Equifax,616,5,27
721,11901,721,2022-10-15,Experian,802,0,
722,4554,722,2023-05-23,TransUnion,611,4,7
723,5020,723,2020-03-23,Experian,774,5,36
724,7129,724,2021-08-08,Equifax,654,4,56
725,9919,725,2021-08-23,Equifax,712,2,
726,12962,726,2020-07-08,Experian,729,1,
727,6097,727,2023-10-17,TransUnion,748,5,69
728,2518,728,2021-04-14,Experian,640,5,
729,13067,729,2022-09-17,TransUnion,784,0,3
730,1060,730,2023-09-24,Equifax,719,1,
731,2007,731,2021-01-17,Equifax,696,5,
732,8746,732,2020-08-15,TransUnion,712,4,
733,214,733,2020-04-08,Experian,703,2,
734,3981,734,2021-07-03,TransUnion,718,4,34
735,8612,735,2021-10-24,TransUnion,627,1,8
736,3945,736,2023-02-04,TransUnion,834,5,15
737,4617,737,2023-01-03,Experian,813,1,16
738,10499,738,2021-04-09,TransUnion,655,0,57
739,6721,739,2020-02-12,Experian,681,0,
740,7850,740,2023-11-24,TransUnion,708,4,30
741,7973,741,2023-11-25,Experian,809,5,22
742,8091,742,2021-07-27,TransUnion,734,2,
743,7440,743,2021-07-28,TransUnion,806,5,61
744,9066,744,2021-09-09,Equifax,719,2,7
745,5904,745,2021-09-28,TransUnion,712,5,9
746,11634,746,2023-06-27,Equifax,829,2,
747,12543,747,2023-06-30,Experian,662,2,
748,16,748,2020-07-16,TransUnion,754,5,
749,5759,749,2021-10-11,TransUnion,663,4,
750,12151,750,2023-11-04,TransUnion,611,3,
751,8837,751,2021-10-03,Experian,702,2,38
752,518,752,2022-04-23,Experian,728,2,
753,11687,753,2021-07-15,Equifax,704,0,
754,9960,754,2021-09-22,TransUnion,741,0,
755,3398,755,2023-09-04,TransUnion,645,4,4
756,13948,756,2021-08-05,Experian,684,0,
757,664,757,2021-01-16,Equifax,772,0,
758,1673,758,2020-11-04,Equifax,831,1,
759,14547,759,2020-03-10,TransUnion,648,1,
760,13120,760,2020-08-26,TransUnion,630,3,
761,13322,761,2020-06-06,TransUnion,598,2,
762,9721,762,2023-04-21,Equifax,588,3,
763,5304,763,2024-03-14,Equifax,814,4,
764,10829,764,2021-09-14,TransUnion,767,5,
765,5785,765,2023-08-30,TransUnion,666,4,54
766,12924,766,2021-08-29,TransUnion,735,3,
767,9253,767,2022-02-09,Equifax,698,5,
768,7980,768,2024-05-10,Equifax,686,2,3
769,1200,769,2020-08-02,Equifax,807,2,40
770,9403,770,2023-04-22,TransUnion,723,1,
771,8835,771,2021-11-30,TransUnion,812,5,
772,4767,772,2024-02-25,Experian,770,2,27
773,5661,773,2022-06-23,Equifax,782,1,29
774,11292,774,2021-02-23,TransUnion,820,5,52
775,12285,775,2021-09-05,TransUnion,773,5,
776,12628,776,2024-03-30,Equifax,640,5,
777,8534,777,2020-12-02,Equifax,702,0,
778,10112,778,2022-04-16,Equifax,695,2,
779,7121,779,2021-02-04,Equifax,705,0,
780,12682,780,2023-01-01,Experian,667,3,
781,9059,781,2023-06-14,Equifax,736,3,
782,10289,782,2020-03-31,TransUnion,803,1,66
783,5470,783,2023-10-28,Equifax,623,3,65
784,11042,784,2022-08-05,Equifax,700,2,
785,1972,785,2021-12-26,Equifax,601,4,
786,7618,786,2024-02-04,Equifax,736,3,
787,4091,787,2022-12-21,TransUnion,741,3,12
788,5045,788,2022-05-26,Equifax,666,2,
789,3261,789,2020-06-12,TransUnion,612,0,26
790,11915,790,2020-06-23,TransUnion,660,4,51
791,7944,791,2024-05-03,Equifax,813,5,
792,12972,792,2021-07-23,Experian,773,5,
793,14115,793,2024-04-18,Experian,664,3,
794,11674,794,2020-02-25,TransUnion,621,0,
795,2451,795,2021-11-19,TransUnion,700,0,
796,2703,796,2020-08-20,Equifax,711,2,55
797,1638,797,2023-04-23,Equifax,747,1,
798,12498,798,2021-10-13,Experian,720,3,
799,6312,799,2021-09-26,Equifax,813,0,
800,2839,800,2020-11-11,Equifax,799,4,63
801,12524,801,2020-12-05,Equifax,663,3,
802,5340,802,2021-10-05,Experian,667,5,
803,4029,803,2021-09-06,Experian,715,5,
804,8281,804,2022-03-21,Experian,663,2,3
805,10989,805,2020-07-04,Experian,721,0,
806,14317,806,2023-03-03,Experian,676,4,29
807,10457,807,2023-03-30,Equifax,594,4,69
808,5487,808,2022-12-30,Experian,623,0,47
809,10248,809,2023-07-26,Equifax,707,1,
810,7375,810,2022-07-17,TransUnion,706,5,
811,2387,811,2021-03-25,TransUnion,787,1,
812,10600,812,2021-04-21,TransUnion,637,2,9
813,8237,813,2020-12-31,Experian,781,2,6
814,984,814,2023-11-22,TransUnion,642,3,64
815,9345,815,2023-01-12,TransUnion,845,4,44
816,12347,816,2024-02-06,Experian,591,2,
817,3432,817,2021-10-08,Equifax,730,5,
818,12360,818,2024-04-18,Experian,750,1,
819,5249,819,2023-09-09,Equifax,731,2,
820,10835,820,2022-10-25,Equifax,652,4,56
821,4108,821,2022-08-04,Equifax,619,4,34
822,5322,822,2020-03-08,Experian,845,3,68
823,2347,823,2020-01-01,TransUnion,696,4,33
824,4072,824,2023-08-18,Experian,707,4,
825,12369,825,2020-06-09,Experian,811,2,71
826,2727,826,2024-05-19,TransUnion,600,3,
827,4869,827,2020-12-15,Experian,840,2,46
828,10089,828,2023-06-25,Equifax,824,4,
829,198,829,2021-07-12,TransUnion,718,2,47
830,3186,830,2022-02-04,Experian,781,4,61
831,9275,831,2022-06-19,Experian,776,1,
832,8431,832,2022-04-27,Experian,589,1,
833,8563,833,2023-09-07,TransUnion,745,3,12
834,3549,834,2024-04-08,TransUnion,624,0,58
835,13481,835,2022-10-04,Experian,720,1,23
836,9101,836,2022-11-02,Experian,749,2,
837,5000,837,2023-02-01,Equifax,650,2,51
838,10325,838,2021-09-18,Experian,732,0,
839,14591,839,2023-10-24,Experian,711,3,
840,8536,840,2021-08-29,Experian,735,4,8
841,5115,841,2024-03-23,Experian,581,1,
842,14236,842,2020-06-04,Equifax,672,1,
843,8128,843,2023-10-15,Experian,715,4,32
844,13021,844,2021-06-21,Equifax,608,5,
845,7147,845,2021-10-14,Experian,684,4,58
846,9694,846,2023-08-12,TransUnion,716,5,
847,14496,847,2021-04-02,Equifax,636,1,35
848,427,848,2023-02-01,TransUnion,590,5,66
849,5744,849,2021-10-11,TransUnion,723,5,42
850,11989,850,2020-08-20,Experian,736,5,52
851,11058,851,2023-11-18,Experian,591,2,
852,11645,852,2024-05-26,TransUnion,720,0,65
853,489,853,2020-04-23,TransUnion,696,3,4
854,178,854,2020-10-21,Equifax,675,2,
855,3920,855,2023-05-21,Experian,699,5,62
856,11619,856,2024-04-04,TransUnion,688,3,45
857,12122,857,2020-06-21,TransUnion,690,3,
858,11753,858,2023-07-27,Equifax,594,5,
859,13551,859,2023-04-06,Experian,739,1,
860,1786,860,2023-01-22,Experian,705,1,71
861,9454,861,2021-01-02,TransUnion,695,4,
862,11456,862,2023-05-15,Equifax,723,3,8
863,10376,863,2021-02-11,Equifax,690,0,
864,14579,864,2020-01-20,Experian,835,3,29
865,9771,865,2020-07-20,Experian,711,5,7
866,609,866,2024-05-31,Experian,676,0,50
867,2446,867,2022-08-03,Experian,668,5,42
868,12462,868,2023-02-24,TransUnion,818,2,49
869,7836,869,2020-01-31,Experian,587,0,7
870,7475,870,2021-02-26,TransUnion,718,5,
871,6198,871,2020-03-07,Equifax,702,1,
872,10055,872,2021-12-09,Equifax,802,4,
873,9557,873,2021-02-11,TransUnion,682,4,
874,1690,874,2022-04-01,TransUnion,603,5,
875,13955,875,2021-11-28,TransUnion,690,2,
876,10627,876,2023-12-14,Experian,605,2,
877,14029,877,2022-08-29,Experian,704,3,40
878,9988,878,2024-05-15,Equifax,714,1,29
879,2576,879,2021-09-30,Experian,737,2,55
880,13728,880,2020-05-28,Experian,735,5,55
881,1308,881,2020-09-14,TransUnion,629,3,14
882,6756,882,2022-10-21,TransUnion,603,0,
883,11624,883,2023-12-21,Equifax,587,4,
884,11490,884,2021-10-30,TransUnion,641,0,59
885,12095,885,2022-05-10,Equifax,618,0,
886,1677,886,2023-02-26,TransUnion,731,2,
887,3347,887,2023-08-13,Experian,749,1,
888,5405,888,2022-12-29,Experian,649,5,39
889,6553,889,2023-06-16,TransUnion,679,1,
890,6606,890,2020-09-03,Equifax,580,0,
891,6148,891,2024-03-17,Experian,692,0,56
892,2631,892,2020-04-11,Equifax,699,1,
893,11018,893,2022-01-30,TransUnion,689,5,
894,2622,894,2020-07-12,TransUnion,746,4,
895,2903,895,2023-09-19,Experian,722,3,
896,13384,896,2020-06-15,Experian,682,2,
897,2781,897,2020-05-16,Equifax,745,2,
898,5219,898,2023-07-02,TransUnion,639,0,
899,10723,899,2022-02-21,TransUnion,711,2,
900,13640,900,2021-02-21,Experian,648,1,7
901,8952,901,2022-11-13,TransUnion,716,1,49
902,14679,902,2020-07-30,Equifax,838,2,
903,8763,903,2022-01-22,TransUnion,676,5,27
904,3545,904,2024-04-01,Experian,696,4,
905,5215,905,2021-06-14,Experian,671,5,12
906,12067,906,2021-10-27,TransUnion,722,4,23
907,5044,907,2021-12-30,Experian,720,0,
908,1513,908,2021-08-10,TransUnion,601,3,6
909,766,909,2021-07-08,Equifax,734,0,13
910,2881,910,2020-05-24,TransUnion,775,0,8
911,5050,911,2022-04-04,Equifax,669,4,
912,14063,912,2023-12-26,TransUnion,708,4,13
913,5914,913,2021-10-18,TransUnion,817,1,
914,6283,914,2020-03-17,Experian,805,3,5
915,14774,915,2021-04-28,TransUnion,815,2,
916,7830,916,2023-06-02,TransUnion,652,0,
917,12582,917,2020-10-03,Equifax,732,2,
918,5638,918,2020-12-04,Experian,641,4,
919,8362,919,2023-08-24,TransUnion,737,2,
920,11602,920,2021-10-19,TransUnion,698,1,11
921,2991,921,2024-04-27,TransUnion,848,3,
922,516,922,2023-07-12,Equifax,729,4,
923,10876,923,2022-06-27,TransUnion,668,0,
924,2778,924,2020-02-27,Equifax,620,2,54
925,9484,925,2022-05-25,TransUnion,711,0,
926,10462,926,2021-07-13,Equifax,723,1,
927,12100,927,2022-09-30,Experian,625,4,
928,1382,928,2023-08-05,TransUnion,692,3,
929,6584,929,2020-05-04,Experian,598,2,
930,7621,930,2020-04-24,TransUnion,651,4,71
931,8214,931,2022-11-24,Experian,673,4,
932,6396,932,2021-12-10,Equifax,744,5,35
933,3674,933,2023-10-28,Experian,716,5,
934,10630,934,2022-05-20,Equifax,708,3,
935,4498,935,2023-05-07,Equifax,737,2,51
936,6497,936,2020-06-27,Equifax,666,0,14
937,2643,937,2021-04-24,Equifax,663,4,69
938,12926,938,2021-03-29,Experian,822,2,
939,7716,939,2020-07-01,Equifax,805,1,
940,84,940,2022-07-18,Experian,706,4,
941,7267,941,2022-06-05,TransUnion,681,0,17
942,2932,942,2022-06-19,Equifax,683,4,9
943,7107,943,2024-03-24,TransUnion,672,2,
944,8038,944,2022-03-21,Experian,734,4,7
945,5770,945,2021-11-17,Equifax,813,1,
946,1607,946,2021-07-18,Experian,664,4,9
947,115,947,2024-04-27,TransUnion,600,5,
948,9599,948,2020-08-26,TransUnion,763,3,12
949,8025,949,2022-06-03,Experian,595,2,
950,14557,950,2022-02-19,TransUnion,595,1,
951,52,951,2021-06-26,TransUnion,743,1,
952,7472,952,2020-01-04,Experian,689,1,67
953,917,953,2022-03-27,Experian,693,3,
954,12413,954,2022-02-01,TransUnion,716,4,70
955,7551,955,2020-10-15,Equifax,689,0,
956,8109,956,2023-05-22,TransUnion,696,2,
957,6581,957,2021-05-13,Experian,666,1,
958,4917,958,2023-07-03,Experian,640,5,57
959,8457,959,2020-09-20,Experian,735,1,
960,12614,960,2020-11-09,TransUnion,749,0,15
961,14405,961,2021-10-21,TransUnion,713,5,
962,1824,962,2022-03-15,TransUnion,736,0,15
963,6915,963,2020-07-20,Equifax,688,2,
964,7604,964,2020-02-18,TransUnion,792,3,
965,7490,965,2020-04-12,TransUnion,631,3,54
966,7964,966,2021-01-10,Experian,685,2,20
967,7564,967,2022-01-17,Equifax,758,0,
968,13066,968,2022-07-26,Equifax,720,4,49
969,8598,969,2020-08-12,Experian,612,5,
970,11788,970,2022-05-15,Equifax,849,5,
971,5502,971,2024-05-20,Equifax,736,1,24
972,2435,972,2021-10-13,TransUnion,803,0,
973,14297,973,2021-06-05,Equifax,597,1,43
974,6777,974,2022-08-01,Equifax,737,4,38
975,14127,975,2020-05-29,Experian,676,0,
976,9630,976,2020-11-05,Equifax,747,5,
977,3319,977,2021-05-31,TransUnion,817,2,
978,12520,978,2021-07-16,TransUnion,714,4,70
979,12699,979,2022-05-29,Experian,735,1,
980,1639,980,2021-10-22,TransUnion,646,3,
981,7540,981,2020-04-12,Equifax,694,5,
982,7581,982,2023-06-14,Equifax,815,2,
983,1173,983,2020-11-05,TransUnion,649,4,11
984,2367,984,2021-03-19,Experian,636,1,
985,5338,985,2022-03-24,TransUnion,689,4,
986,5396,986,2021-06-19,Experian,671,4,
987,7746,987,2022-08-05,Experian,632,0,
988,14305,988,2022-02-01,Experian,622,1,30
989,6163,989,2020-08-06,Experian,723,1,58
990,5278,990,2021-05-03,Equifax,684,0,
991,4907,991,2020-07-11,Equifax,710,0,
992,3796,992,2023-08-04,TransUnion,768,5,8
993,7100,993,2020-08-04,Equifax,811,5,
994,8767,994,2022-12-31,Experian,592,4,3
995,2381,995,2023-07-29,Equifax,746,3,
996,519,996,2023-04-01,Equifax,658,5,39
997,13734,997,2020-04-08,TransUnion,784,3,29
998,7659,998,2024-02-17,TransUnion,845,4,
999,3880,999,2021-01-14,TransUnion,580,0,
1000,8133,1000,2022-09-25,TransUnion,634,4,
1001,10597,1001,2020-06-16,Equifax,755,1,23
1002,13919,1002,2022-12-07,Experian,760,5,60
1003,6116,1003,2023-09-13,Equifax,806,2,
1004,11867,1004,2022-08-03,Equifax,742,4,
1005,2794,1005,2021-06-22,Equifax,730,3,37
1006,5112,1006,2022-11-02,TransUnion,697,1,
1007,6798,1007,2021-06-03,Experian,740,2,51
1008,6527,1008,2023-10-10,TransUnion,762,0,
1009,4697,1009,2023-08-30,TransUnion,637,5,
1010,31,1010,2024-03-18,Equifax,658,0,
1011,11006,1011,2024-05-04,TransUnion,740,2,17
1012,10013,1012,2021-08-11,Equifax,657,1,
1013,5107,1013,2023-06-16,Equifax,650,0,
1014,14489,1014,2022-10-05,TransUnion,675,1,56
1015,10439,1015,2020-10-13,TransUnion,799,5,
1016,47,1016,2021-01-13,Experian,690,0,
1017,7379,1017,2022-07-14,TransUnion,676,2,26
1018,8070,1018,2024-01-28,Experian,745,1,
1019,10582,1019,2022-11-03,Equifax,616,5,
1020,3306,1020,2021-09-26,TransUnion,816,5,
1021,3111,1021,2021-03-04,TransUnion,802,5,
1022,14989,1022,2020-03-09,TransUnion,732,2,
1023,6860,1023,2020-06-13,TransUnion,721,2,
1024,13001,1024,2022-11-04,Equifax,798,0,
1025,10791,1025,2023-12-02,TransUnion,723,4,50
1026,5109,1026,2024-01-18,TransUnion,715,2,
1027,6970,1027,2023-07-17,Experian,725,1,
1028,10591,1028,2021-01-04,TransUnion,746,0,10
1029,3581,1029,2023-12-31,TransUnion,685,5,56
1030,14137,1030,2020-08-12,TransUnion,815,3,70
1031,10572,1031,2021-10-10,Equifax,798,2,
1032,11625,1032,2023-10-23,Equifax,808,3,34
1033,13771,1033,2024-05-12,Equifax,732,3,
1034,10934,1034,2021-11-25,Equifax,695,3,
1035,11742,1035,2021-03-01,Experian,706,1,
1036,13488,1036,2023-05-18,TransUnion,730,3,10
1037,12857,1037,2021-06-29,Equifax,834,0,
1038,2899,1038,2023-08-13,Experian,651,5,38
1039,9286,1039,2023-09-20,Experian,756,0,
1040,9972,1040,2021-12-13,Experian,594,0,22
1041,2943,1041,2022-02-02,Experian,808,3,57
1042,14860,1042,2021-01-04,TransUnion,799,3,54
1043,269,1043,2021-04-26,Equifax,741,0,
1044,9406,1044,2022-06-04,Experian,832,1,
1045,10692,1045,2023-03-19,Equifax,725,1,
1046,14628,1046,2023-09-16,Equifax,583,1,
1047,8972,1047,2020-07-15,TransUnion,846,5,16
1048,11,1048,2022-12-31,Experian,827,0,64
1049,5917,1049,2024-02-24,Equifax,648,0,
1050,9345,1050,2023-10-17,Equifax,845,1,
1051,6765,1051,2020-09-05,Experian,831,1,
1052,11273,1052,2022-07-17,Equifax,609,5,
1053,2223,1053,2021-12-16,TransUnion,630,3,
1054,3867,1054,2022-07-22,TransUnion,656,0,54
1055,14574,1055,2021-04-09,Equifax,813,3,30
1056,12999,1056,2023-06-22,TransUnion,699,5,23
1057,2296,1057,2023-03-01,Equifax,658,3,
1058,12599,1058,2020-08-16,Equifax,730,2,
1059,4814,1059,2023-04-27,TransUnion,745,0,
1060,176,1060,2020-01-22,Experian,686,2,36
1061,948,1061,2024-04-15,TransUnion,583,3,
